stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
4841,4.616,4.585,7.966
4842,4.592,4.561,7.941
4843,4.56,4.53,7.823
4844,4.549,4.52,7.804
4845,4.296,4.263,7.92
4846,4.988,4.97,8.796
4847,5.709,5.719,4.873
4848,5.638,5.65,4.62
4849,5.504,5.542,1.345
4850,5.492,5.53,1.356
4853,12.179,12.202,8.949
4857,5.762,5.738,9.802
4858,5.792,5.767,9.882
4859,5.637,5.623,9.172
4861,2.87,2.848,5.86
4864,1.872,1.854,5.047
4865,4.484,4.446,8.779
4866,4.46,4.421,8.754
4867,4.579,4.541,8.848
4868,4.556,4.517,8.824
4870,1.851,1.849,5.454
4871,5.336,5.298,9.554
4877,13.904,13.925,13.645
4878,5.758,5.788,2.086
4879,6.075,6.105,2.533
4880,4.328,4.29,8.721
4881,5.744,5.727,9.39
4884,6.855,6.879,3.954
4885,8.197,8.224,4.693
4886,8.234,8.261,4.703
4887,8.504,8.531,4.907
4888,10.892,10.923,6.843
4889,8.465,8.494,4.751
4890,8.454,8.482,4.749
4891,8.478,8.507,4.666
4892,8.462,8.491,4.649
4893,8.592,8.622,4.637
4894,8.568,8.599,4.622
4895,8.451,8.483,4.329
4896,8.442,8.474,4.326
4897,8.36,8.392,4.171
4898,8.142,8.175,3.883
4900,8.156,8.189,3.933
4901,8.266,8.299,4.096
4902,7.793,7.82,4.302
4903,6.882,6.906,3.835
4906,2.892,2.895,5.905
4907,2.875,2.877,5.897
4910,8.109,8.142,3.879
4911,7.841,7.873,3.735
4912,7.875,7.907,3.765
4913,7.642,7.672,3.697
4914,7.66,7.69,3.709
4915,8.866,8.894,5.155
4916,9.019,9.047,5.337
4917,9.053,9.081,5.366
4920,11.241,11.265,7.889
4921,10.567,10.591,7.287
4922,10.613,10.636,7.336
4923,11.319,11.342,7.972
4924,10.13,10.154,6.858
4925,1.962,1.997,2.476
4931,8.067,8.102,3.659
4932,9.017,9.056,5.293
4934,8.945,8.984,5.238
4935,8.028,8.066,3.694
4939,7.661,7.698,5.049
4946,8.276,8.313,3.921
4947,8.296,8.334,3.941
4948,8.186,8.224,3.809
4949,8.066,8.104,3.662
4950,8.17,8.207,3.784
4951,5.783,5.821,1.601
4953,9.492,9.513,6.594
4954,9.482,9.503,6.58
4955,9.771,9.792,6.828
4956,9.941,9.962,7.051
4957,9.945,9.966,7.05
4958,9.821,9.842,6.862
4966,4.584,4.621,2.774
4968,9.826,9.864,6.53
4973,5.432,5.433,5.736
4974,5.454,5.455,5.728
4975,1.923,1.9,5.331
4976,1.904,1.88,5.373
4977,2.727,2.733,3.94
4978,3.922,3.922,4.847
4979,3.945,3.946,4.854
4980,6.036,5.997,10.208
4981,6.009,5.971,10.154
4982,6.243,6.205,10.328
4983,6.142,6.105,10.229
4984,6.838,6.8,10.905
4985,0.378,0.38,4.577
4987,5.4,5.398,8.186
4990,3.519,3.495,6.517
4995,3.188,3.151,7.609
4999,4.012,4.05,1.02
5002,2.176,2.211,2.303
5007,4.744,4.708,9.173
5008,4.857,4.821,9.291
5009,4.865,4.829,9.298
5010,4.795,4.759,9.229
5011,4.793,4.757,9.227
5012,4.715,4.678,9.144
5015,6.572,6.611,2.934
5016,6.814,6.852,3.294
5017,6.796,6.834,3.29
5018,6.99,7.029,3.533
5019,6.978,7.016,3.533
5020,7.228,7.267,3.847
5021,7.216,7.254,3.846
5022,8.55,8.577,4.974
5023,8.461,8.488,4.885
5025,4.046,4.081,0.637
5027,5.766,5.76,6.613
5028,5.61,5.603,6.669
5029,5.594,5.587,6.642
5030,5.799,5.792,6.79
5031,5.745,5.738,6.746
5032,5.951,5.949,6.367
5033,5.964,5.963,6.287
5034,2.2,2.234,2.295
5036,1.112,1.075,5.546
5037,5.232,5.204,8.279
5038,5.159,5.132,8.198
5039,5.191,5.163,8.194
5040,5.808,5.838,2.096
5045,4.191,4.154,8.617
5046,4.06,4.034,8.252
5049,11.595,11.596,10.908
5050,3.333,3.304,7.628
5051,3.497,3.469,7.747
5052,7.403,7.383,9.461
5053,7.256,7.236,9.316
5054,1.966,1.927,6.359
5055,3.946,3.934,5.949
5056,3.937,3.925,5.929
5057,5.207,5.179,9.437
5058,5.289,5.265,9.338
5059,6.167,6.142,10.224
5061,8.989,9.027,4.746
5064,6.425,6.41,9.97
5065,6.474,6.459,9.998
5068,5.608,5.57,10.011
5069,5.61,5.572,10.014
5070,1.924,1.924,5.398
5071,12.397,12.418,12.145
5072,6.895,6.857,10.97
5073,7.411,7.373,11.452
5074,7.413,7.375,11.463
5075,2.167,2.201,2.319
5076,5.725,5.749,3.058
5077,5.948,5.972,3.26
5078,2.503,2.483,6.579
5079,2.974,2.948,7.193
5080,2.633,2.61,6.757
5081,3.341,3.303,7.518
5082,3.311,3.273,7.479
5083,4.211,4.173,8.312
5084,4.194,4.156,8.293
5085,5.94,5.901,10.144
5086,5.924,5.885,10.13
5087,3.764,3.731,8.166
5091,2.179,2.213,2.316
5092,2.194,2.228,2.312
5093,2.202,2.235,2.308
5094,4.736,4.728,7.992
5097,8.789,8.817,5.075
5098,4.778,4.814,3.181
5099,6.172,6.144,10.387
5100,4.745,4.735,8.098
5102,8.589,8.616,4.974
5104,1.063,1.054,5.099
5105,9.941,9.98,6.16
5108,7.927,7.926,7.86
5109,7.944,7.943,7.886
5110,7.668,7.667,7.631
5111,7.707,7.706,7.658
5112,7.452,7.449,7.649
5113,7.492,7.49,7.67
5114,7.261,7.256,7.632
5115,7.325,7.321,7.673
5116,7.166,7.161,7.643
5118,7.095,7.091,7.529
5121,9.681,9.717,5.248
5122,9.927,9.963,5.499
5123,10.354,10.391,5.927
5124,3.143,3.104,7.479
5125,3.129,3.091,7.463
5127,14.474,14.494,14.222
5128,1.824,1.786,6.247
5129,10.318,10.355,5.891
5133,8.028,8.066,3.621
5135,1.429,1.464,3.543
5137,1.625,1.658,3.647
5138,1.597,1.63,3.664
5139,2.43,2.456,4.092
5140,5.316,5.349,4.238
5141,4.983,5.016,4.05
5144,0.777,0.743,5.006
5145,5.703,5.69,9.201
5146,3.21,3.24,1.709
5147,4.057,4.086,4.298
5148,1.573,1.593,4.394
5150,5.645,5.634,7.01
5151,11.957,11.996,7.706
5152,11.934,11.973,7.685
5153,5.6,5.631,2.027
5154,6.935,6.897,11.35
5155,7.019,7.04,4.471
5156,1.652,1.666,4.664
5159,8.505,8.488,12.057
5163,6.262,6.245,8.067
5164,10.175,10.212,6.902
5165,10.156,10.194,6.882
5167,4.687,4.725,0.779
5169,9.89,9.925,7.219
5170,9.642,9.677,7.027
5173,6.061,6.057,8.875
5174,10.004,10.04,7.207
5175,6.026,6.023,8.845
5176,10.079,10.115,7.194
5178,5.713,5.704,8.979
5179,5.686,5.677,8.955
5180,6.328,6.318,9.55
5181,6.511,6.504,9.572
5182,6.237,6.23,9.281
5183,6.258,6.252,9.295
5184,5.852,5.844,8.991
5185,5.827,5.819,8.985
5186,5.542,5.536,8.605
5187,5.558,5.552,8.628
5188,5.737,5.73,8.857
5192,5.707,5.7,8.84
5195,11.902,11.924,8.774
5197,10.396,10.42,7.108
5198,10.408,10.432,7.053
5199,10.489,10.513,7.057
5202,10.403,10.428,6.97
5203,10.391,10.415,7.023
5204,10.306,10.33,7.023
5205,2.527,2.555,4.052
5206,2.598,2.626,4.03
5208,9.408,9.441,5.098
5211,7.421,7.384,11.852
5217,4.384,4.346,8.795
5219,3.251,3.282,3.748
5224,8.012,8.05,4.344
5230,1.814,1.85,2.634
5231,1.837,1.872,2.613
5232,0.883,0.885,4.21
5233,0.905,0.906,4.222
5234,0.816,0.809,4.41
5235,0.841,0.834,4.411
5236,0.82,0.805,4.576
5237,3.708,3.745,0.853
5239,1.386,1.42,3.61
5241,2.663,2.661,4.485
5242,2.656,2.655,4.473
5243,2.447,2.442,4.643
5246,2.645,2.666,4.652
5249,3.945,3.983,0.69
5250,2.629,2.639,5.344
5262,0.796,0.778,4.627
5263,4.906,4.939,4.132
5264,4.085,4.118,0.956
5265,4.855,4.893,1.856
5266,4.575,4.613,1.788
5268,6.441,6.479,3.153
5296,3.305,3.34,1.146
5298,2.238,2.272,2.272
5300,5.6,5.614,4.31
5301,6.748,6.74,9.848
5309,6.729,6.762,5.061
5311,3.15,3.185,1.381
5316,5.025,5.059,4.034
5317,7.856,7.88,4.756
5318,4.325,4.363,1.007
5321,7.68,7.679,7.617
5322,7.686,7.685,7.612
5323,5.619,5.629,4.917
5324,5.62,5.629,4.901
5325,7.28,7.273,10.232
5326,5.706,5.684,8.109
5327,5.703,5.681,8.096
5328,5.281,5.257,9.331
5329,8.301,8.339,4.958
5330,8.284,8.322,4.956
5331,10.023,10.043,7.111
5332,3.523,3.491,7.114
5333,3.172,3.21,1.769
5335,1.292,1.264,5.626
5336,6.038,6.034,8.874
5337,7.605,7.641,3.171
5338,7.623,7.659,3.189
5339,6.936,6.898,11.345
5342,8.68,8.712,4.626
5345,10.768,10.791,10.33
5346,10.811,10.834,10.378
5347,3.435,3.433,6.584
5348,7.252,7.279,3.885
5349,4.574,4.542,8.945
5350,5.12,5.087,9.508
5351,5.263,5.231,9.627
5352,5.592,5.562,9.897
5353,5.582,5.551,9.894
5354,5.793,5.764,10.07
5355,5.267,5.235,9.639
5356,4.625,4.593,8.98
5358,2.603,2.567,7.037
5359,4.78,4.746,9.2
5360,0.298,0.293,4.587
5361,5.1,5.104,5.171
5362,5.081,5.085,5.148
5363,8.081,8.119,4.205
5365,6.043,6.081,2.954
5367,6.77,6.771,6.607
5370,6.086,6.117,5.046
5371,5.487,5.448,9.741
5376,1.799,1.832,3.585
5377,3.459,3.497,1.24
5378,3.596,3.558,7.979
5379,3.551,3.513,7.925
5380,3.409,3.37,7.798
5381,5.377,5.37,8.501
5382,8.806,8.845,5.351
5383,5.314,5.313,5.837
5384,5.269,5.269,5.682
5385,5.208,5.204,5.969
5386,5.234,5.231,5.977
5387,5.175,5.17,6.092
5390,10.195,10.215,7.377
5394,4.175,4.214,1.146
5395,9.537,9.574,5.13
5396,9.385,9.422,4.963
5397,9.421,9.457,4.987
5398,9.454,9.491,5.021
5399,9.414,9.45,4.983
5400,9.448,9.485,5.017
5401,9.474,9.51,5.044
5402,9.476,9.513,5.05
5403,9.367,9.404,4.953
5404,9.228,9.265,4.832
5405,9.215,9.253,4.837
5407,9.205,9.243,4.849
5408,9.203,9.241,4.872
5409,9.2,9.238,4.896
5411,7.9,7.937,3.467
5412,7.902,7.938,3.468
5413,8.333,8.369,3.899
5414,8.321,8.358,3.887
5415,8.557,8.593,4.124
5416,8.552,8.588,4.119
5417,9.123,9.159,4.693
5418,9.171,9.207,4.74
5419,9.931,9.968,5.507
5420,9.875,9.912,5.451
5421,10.039,10.077,5.628
5423,10.108,10.145,5.701
5424,10.118,10.155,5.713
5425,10.392,10.43,5.978
5426,10.419,10.457,6.007
5427,9.98,10.017,5.567
5436,3.026,2.992,6.855
5437,3.313,3.28,7.082
5442,1.347,1.384,3.419
5443,1.303,1.341,3.42
5445,8.387,8.387,8.065
5447,3.714,3.752,1.838
5449,4.502,4.539,2.535
5451,2.346,2.379,2.187
5452,3.183,3.219,1.257
5453,0.236,0.268,4.303
5454,1.594,1.61,4.619
5455,5.657,5.621,10.09
5456,8.562,8.598,5.873
5458,5.513,5.538,2.937
5459,6.585,6.624,2.812
5460,6.886,6.847,11.163
5461,7.117,7.078,11.356
5462,7.236,7.197,11.514
5465,5.63,5.594,10.063
5466,5.014,5.046,1.483
5467,1.363,1.331,5.397
5470,4.989,5.027,1.361
5471,1.5,1.483,4.866
5472,2.734,2.735,4.361
5473,2.737,2.738,4.329
5481,8.251,8.234,11.861
5482,6.102,6.101,6.426
5483,6.482,6.475,7.232
5484,6.684,6.678,7.406
5485,6.686,6.68,7.383
5486,7.157,7.151,7.685
5487,7.125,7.12,7.646
5489,6.408,6.402,7.128
5490,6.059,6.054,6.733
5491,6.118,6.116,6.57
5500,4.795,4.829,3.684
5505,1.657,1.673,4.587
5506,4.4,4.387,7.993
5507,2.155,2.144,5.971
5510,4.838,4.859,2.99
5511,0.7,0.735,3.953
5512,1.932,1.894,6.327
5514,3.62,3.656,2.754
5515,10.532,10.57,6.125
5516,10.498,10.535,6.091
5517,10.66,10.698,6.272
5518,10.624,10.662,6.238
5520,9.834,9.872,5.44
5521,8.064,8.102,4.107
5522,3.0,3.025,4.386
5523,8.608,8.644,5.803
5524,5.45,5.488,3.018
5528,11.306,11.322,8.852
5529,10.936,10.951,8.567
5531,9.708,9.689,11.316
5535,11.179,11.218,7.015
5536,9.408,9.39,11.035
5540,2.207,2.198,4.779
5541,2.424,2.415,4.848
5542,2.326,2.361,3.216
5545,6.758,6.794,2.34
5547,8.676,8.707,4.645
5548,8.696,8.727,4.631
5549,3.822,3.8,7.881
5550,4.031,4.01,8.005
5558,0.824,0.786,5.246
5560,3.218,3.2,7.164
5561,5.993,5.977,7.725
5562,6.006,5.991,7.731
5564,1.821,1.859,2.949
5566,1.723,1.696,5.387
5568,2.084,2.11,4.076
5569,2.074,2.1,4.091
5570,2.059,2.085,4.077
5571,2.041,2.067,4.063
5572,2.191,2.217,4.117
5573,2.202,2.228,4.092
5574,10.101,10.118,7.689
5591,4.769,4.805,3.165
5592,11.154,11.18,7.542
5593,11.161,11.187,7.546
5594,7.514,7.541,4.033
5595,7.526,7.554,4.027
5597,4.045,4.075,4.199
5598,9.285,9.305,9.432
5599,9.308,9.328,9.473
5600,4.11,4.089,8.058
5601,4.116,4.095,8.064
5602,6.596,6.635,2.896
5603,6.655,6.694,2.93
5604,6.67,6.708,2.941
5605,6.694,6.733,2.959
5606,6.713,6.752,2.973
5607,6.738,6.776,2.992
5608,6.752,6.791,3.003
5609,6.767,6.805,3.014
5610,6.782,6.821,3.025
5611,6.708,6.747,2.982
5612,6.741,6.779,3.007
5613,4.176,4.215,1.75
5617,8.241,8.264,5.23
5618,1.979,2.01,2.594
5619,1.997,2.029,2.57
5620,2.391,2.417,2.599
5621,4.405,4.431,2.316
5623,1.433,1.406,5.759
5624,2.793,2.776,6.752
5625,3.0,2.982,6.962
5626,1.877,1.915,2.828
5627,2.001,2.039,2.744
5628,6.92,6.955,4.796
5632,6.46,6.498,3.071
5633,6.573,6.611,3.282
5634,6.75,6.788,3.515
5635,6.895,6.933,3.682
5636,7.031,7.069,3.855
5638,4.882,4.843,9.084
5639,2.204,2.241,2.967
5642,2.753,2.749,6.106
5645,9.54,9.562,9.298
5646,9.364,9.388,8.973
5649,12.034,12.059,8.574
5650,6.879,6.893,5.303
5652,8.536,8.571,6.039
5654,8.069,8.05,11.765
5657,9.204,9.242,4.852
5658,9.156,9.194,4.833
5659,8.942,8.98,4.581
5660,9.045,9.082,4.646
5661,9.126,9.163,4.722
5662,3.803,3.777,7.979
5663,3.727,3.701,7.895
5665,10.713,10.733,7.721
5667,3.117,3.09,6.424
5671,3.463,3.446,6.014
5678,11.183,11.206,10.811
5679,11.212,11.235,10.842
5681,2.539,2.518,5.643
5683,8.992,8.989,8.968
5684,8.901,8.897,9.014
5685,6.478,6.463,10.039
5686,6.504,6.489,10.06
5687,4.4,4.368,8.768
5688,5.586,5.602,4.11
5689,5.902,5.918,4.286
5690,6.187,6.204,4.359
5691,6.312,6.331,4.291
5692,6.163,6.18,4.346
5693,5.932,5.948,4.291
5694,5.692,5.709,4.006
5695,5.503,5.518,4.197
5696,5.301,5.317,3.98
5698,6.665,6.7,4.89
5700,0.093,0.121,4.354
5702,2.858,2.82,7.276
5703,2.658,2.62,7.082
5704,2.308,2.271,6.742
5705,0.104,0.066,4.528
5706,0.111,0.074,4.544
5707,0.097,0.063,4.531
5708,0.067,0.034,4.5
5709,0.052,0.017,4.486
5710,0.039,0.0,4.47
5713,8.2,8.223,5.216
5714,8.217,8.24,5.225
5715,8.216,8.239,5.217
5716,7.184,7.218,5.277
5717,0.1,0.064,4.517
5718,2.335,2.298,6.768
5719,2.705,2.667,7.132
5720,2.89,2.853,7.31
5721,3.445,3.407,7.836
5722,6.767,6.806,3.028
5726,12.451,12.481,8.423
5727,1.29,1.328,3.41
5729,9.131,9.166,6.601
5731,7.19,7.182,10.246
5741,1.559,1.521,5.988
5743,5.336,5.34,7.676
5744,5.495,5.498,7.884
5746,5.704,5.713,5.006
5747,5.757,5.766,5.027
5749,1.849,1.869,4.46
5751,6.041,6.025,7.752
5752,6.084,6.068,7.794
5758,6.057,6.037,8.221
5759,6.04,6.02,8.215
5761,4.131,4.151,5.39
5768,6.226,6.262,1.81
5772,8.196,8.197,7.897
5774,4.495,4.467,7.618
5775,4.88,4.841,9.076
5776,1.61,1.574,6.042
5777,6.499,6.477,8.782
5781,10.962,10.977,8.582
5784,3.722,3.76,0.933
5787,3.424,3.462,1.078
5788,3.553,3.59,0.901
5789,6.552,6.544,9.612
5790,6.558,6.55,9.625
5791,7.913,7.949,5.35
5792,8.015,8.051,5.597
5793,8.726,8.757,7.304
5798,6.796,6.835,3.098
5799,7.156,7.195,3.394
5800,7.231,7.269,3.546
5801,7.339,7.377,3.742
5802,7.194,7.232,3.685
5803,7.097,7.135,3.642
5804,7.215,7.253,3.972
5805,7.035,7.073,3.896
5806,6.863,6.901,3.849
5807,6.489,6.526,3.589
5808,6.646,6.683,3.779
5809,6.768,6.806,3.759
5810,6.96,6.998,3.786
5811,7.118,7.157,3.827
5812,7.197,7.235,3.833
5813,7.026,7.064,3.61
5814,7.17,7.208,3.623
5815,7.045,7.083,3.366
5816,6.968,7.007,3.212
5817,4.407,4.44,0.88
5820,1.427,1.412,5.495
5822,2.295,2.321,2.683
5823,5.46,5.474,4.228
5825,11.369,11.395,7.836
5827,8.887,8.915,5.154
5832,12.179,12.2,11.876
5833,7.868,7.866,7.856
5837,1.432,1.462,3.895
5838,7.938,7.936,7.925
5839,7.941,7.939,7.942
5844,10.948,10.974,7.364
5845,10.968,10.994,7.39
5846,8.837,8.875,4.446
5847,8.18,8.213,3.943
5848,8.131,8.164,3.877
5850,10.585,10.623,6.192
5851,7.281,7.308,3.864
5852,7.265,7.292,3.831
5853,0.02,0.046,4.438
5856,6.053,6.015,10.16
5859,9.437,9.419,10.99
5860,1.931,1.912,5.151
5861,3.246,3.214,6.881
5862,8.997,9.036,5.37
5864,11.999,12.037,7.688
5865,10.804,10.842,6.465
5866,10.753,10.791,6.419
5867,10.63,10.668,6.319
5868,10.603,10.641,6.293
5869,10.607,10.646,6.354
5870,10.588,10.626,6.328
5871,10.547,10.586,6.345
5872,12.37,12.408,8.069
5876,2.212,2.249,3.016
5878,6.979,6.956,9.276
5879,6.977,6.955,9.265
5880,5.512,5.493,9.288
5881,5.598,5.58,9.327
5882,5.766,5.804,2.218
5883,7.925,7.887,12.281
5884,4.665,4.667,5.091
5887,11.773,11.806,7.481
5888,9.352,9.384,5.178
5889,9.343,9.375,5.168
5890,9.85,9.883,5.606
5891,9.858,9.891,5.596
5892,11.228,11.26,7.05
5893,11.232,11.264,7.044
5894,11.545,11.578,7.278
5895,11.514,11.547,7.25
5907,1.407,1.439,3.756
5911,10.39,10.421,6.224
5912,10.39,10.422,6.215
6003,3.818,3.847,4.209
6225,13.023,13.042,12.934
6226,13.437,13.457,13.338
6260,13.536,13.555,13.44
6261,12.999,13.019,12.917
6272,9.663,9.686,9.381
7101,8.418,8.417,8.269
7102,8.672,8.672,8.375
7182,8.658,8.658,8.356
7183,8.292,8.291,8.193
7192,7.498,7.515,5.355
7396,8.552,8.575,5.461
11760,7.318,7.335,5.18
15525,3.993,4.022,4.326
17388,7.984,7.999,6.003
17643,11.467,11.487,11.414
17644,11.471,11.491,11.41
17688,10.153,10.174,10.053
18927,10.471,10.493,10.329
18928,10.565,10.586,10.421
50009,7.95,7.965,5.925
50011,0.083,0.109,4.414
50018,10.674,10.694,10.626
50019,10.672,10.693,10.607
50022,11.9,11.92,11.845
