stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
1623,5.606,0.3283,91,2.307,8.319,5.679,5,66,44,5,202,18,107,52,117,3,39,31,3,122,9,54,37,69,3.397,2.209,3270,Fermín Caballero - Isla De Tabarca,40.47809,-3.72177,2032,0.0005524047668153732,0.0014570179698882952,0.08399967362924282,0.0010878665496024827
1624,4.17,0.4838,62,1.238,8.308,5.661,5,57,45,5,166,13,104,44,106,3,39,30,3,118,8,52,37,68,3.345,0.8249999999999997,3271,Fermín Caballero - Isla De Tabarca,40.47805,-3.72153,2032,0.0005524047668153732,0.0014570179698882952,0.08399967362924282,0.0010878665496024827
1625,3.176,0.6188,41,0.84,8.803,6.194,3,21,8,1,120,6,22,23,21,1,25,11,1,119,5,27,22,20,3.213,-0.03699999999999992,3272,Gómez De La Serna - Colonia El Pino,40.48163,-3.72579,2009,0.0003866229838854207,0.0009713453132588635,0.08367537692526517,0.001971214075160197
1626,4.95,0.6429,68,1.272,8.794,6.192,4,47,27,4,173,11,80,38,78,1,25,11,1,119,5,27,22,22,3.219,1.7310000000000003,3273,Gómez De La Serna - Colonia El Pino,40.48151,-3.7259,2009,0.0003866229838854207,0.0009713453132588635,0.08367537692526517,0.001971214075160197
1627,2.918,0.4753,38,0.885,9.055,6.51,2,21,7,1,113,4,19,17,18,0,19,6,1,105,4,15,18,13,3.027,-0.10899999999999999,3274,Gómez De La Serna - Alejandro Casona,40.4831,-3.72906,448,7.531698227409391e-05,0.0014570179698882952,0.07737983389078883,0.001655974721862136
1628,4.51,0.5585,62,1.362,9.058,6.521,3,34,14,2,158,8,32,30,40,0,21,6,1,108,5,16,18,13,3.056,1.4539999999999997,3275,Gómez De La Serna - Alejandro Casona,40.48307,-3.72927,448,7.531698227409391e-05,0.0014570179698882952,0.07737983389078883,0.001655974721862136
1629,2.839,0.149,41,0.468,9.265,6.767,1,18,5,0,104,4,11,12,16,0,14,3,0,99,5,5,16,4,2.659,0.18000000000000016,3276,Rosalía De Castro - Gómez De La Serna,40.48434,-3.73167,451,4.2272376579670555e-05,0.0014570179698882952,0.08135767346293662,0.0033847435242581755
1630,3.837,0.5583,56,0.751,9.242,6.747,3,27,9,1,135,8,25,25,29,0,14,3,0,99,5,6,16,5,2.706,1.1310000000000002,3277,Rosalía De Castro - Gómez De La Serna,40.48414,-3.73158,451,4.2272376579670555e-05,0.0014570179698882952,0.08135767346293662,0.0033847435242581755
1631,2.348,0.5314,28,0.46,9.24,6.846,0,12,3,0,80,5,5,10,11,0,12,3,0,84,4,3,9,2,2.652,-0.30400000000000027,3278,Rosalía De Castro - Gabriela Mistral,40.48334,-3.73397,452,7.864515367350042e-06,0.0009713453132588635,0.07563179547458125,0.0014672384229385289
1632,2.878,0.5713,37,0.877,9.304,6.875,3,21,7,1,115,5,20,20,21,0,11,3,0,84,4,3,9,0,2.682,0.19600000000000017,3279,Rosalía De Castro - Gabriela Mistral,40.48408,-3.73363,452,7.864515367350042e-06,0.0009713453132588635,0.07563179547458125,0.0014672384229385289
1633,2.568,0.5963,34,0.631,9.109,6.746,0,12,2,0,93,5,5,10,7,0,11,3,0,61,4,3,10,6,2.61,-0.041999999999999815,3280,Rodríguez Castelao - Rosalía De Castro,40.48212,-3.73373,454,3.920463929731009e-06,0.0014570179698882952,0.07159000034769306,0.0008522032518783305
1634,3.557,0.5165,49,0.914,9.128,6.766,1,18,7,2,106,6,10,17,17,0,10,3,0,60,4,3,9,5,2.538,1.0190000000000001,3281,Rodríguez Castelao - Rosalía De Castro,40.48225,-3.7339,454,3.920463929731009e-06,0.0014570179698882952,0.07159000034769306,0.0008522032518783305
1635,2.88,0.4893,39,0.571,9.03,6.656,0,13,3,0,98,5,8,11,11,0,12,3,0,77,4,3,11,6,2.744,0.13599999999999968,3282,Barrio Peñagrande,40.48163,-3.73289,454,3.920463929731009e-06,0.0014570179698882952,0.07159000034769306,0.0008522032518783305
1636,5.992,0.4597,107,2.591,8.752,5.41,6,57,43,11,152,19,137,60,121,5,31,19,7,76,8,85,30,72,3.18,2.812,3283,Valencia De Don Juan - Ginzo De Limia,40.48503,-3.70677,2025,0.024911654861489784,0.003399708596406022,0.10605202163275818,0.050273579047242806
1637,6.859,0.3566,92,4.59,8.903,5.355,11,56,44,11,136,19,211,56,116,2,19,14,5,49,5,45,28,39,2.992,3.867,3284,Valencia De Don Juan - Alfredo Marqueríe,40.48699,-3.70128,2017,0.1262226336352724,0.0024283632831471587,0.11845587389253251,0.01170630127745874
1638,6.769,0.4486,115,5.329,8.895,5.224,10,56,58,12,124,16,266,57,128,1,26,23,6,57,7,47,25,37,3.112,3.657,3285,Fermín Caballero - Alfredo Marqueríe,40.48719,-3.69736,2018,0.5358903376701282,0.009713453132588635,0.13259917568263782,0.20362471881552988
1639,3.858,0.2918,65,1.265,8.617,5.044,7,42,37,8,87,14,163,34,101,3,25,17,6,62,9,69,26,53,2.895,0.9630000000000001,3286,Narcís Monturiol,40.48453,-3.69953,2042,0.1135658942406837,0.001942690626517727,0.11845587389253251,0.009139612144498415
1640,4.696,0.5312,78,1.683,8.059,4.113,5,47,54,8,70,16,239,36,89,3,19,28,4,40,9,76,14,26,2.525,2.171,3287,Hospital La Paz,40.47982,-3.68616,2091,0.18012271905754854,0.003399708596406022,0.1186469978103031,0.02994004165067193
1643,3.965,0.5025,47,1.033,6.168,3.891,3,41,80,3,101,22,135,32,115,5,31,66,1,77,15,108,21,83,3.338,0.6269999999999998,3288,Santo Ángel De La Guarda - General Cadenas,40.46007,-3.71229,1407,3.8660309497889064e-06,0.0009713453132588635,0.07535224153705398,0.0018433672735303852
1644,5.038,0.1851,64,1.426,6.144,3.893,9,62,102,4,107,28,225,40,172,5,29,62,1,77,15,103,21,79,3.242,1.7960000000000003,3289,Santo Ángel De La Guarda - General Cadenas,40.45979,-3.7125,1407,3.8660309497889064e-06,0.0009713453132588635,0.07535224153705398,0.0018433672735303852
1645,4.059,0.55,46,1.278,6.523,4.135,1,43,75,3,109,19,125,35,101,3,31,44,1,91,10,66,27,54,3.342,0.7170000000000001,3290,Santo Ángel De La Guarda - Arciniega,40.46316,-3.7134,1001,6.85532486316032e-07,0.0009713453132588635,0.07017244904914458,0.000896226928921485
1646,4.283,0.3695,52,1.393,6.505,4.126,4,46,86,3,99,24,160,34,134,3,26,41,1,85,10,63,26,51,3.234,1.0490000000000004,3291,Santo Ángel De La Guarda - Arciniega,40.46299,-3.7134,1001,6.85532486316032e-07,0.0009713453132588635,0.07017244904914458,0.000896226928921485
1647,3.96,0.5841,46,0.871,6.598,4.314,1,37,60,4,118,17,95,38,86,1,24,32,2,75,10,47,23,36,3.126,0.8340000000000001,3292,Martín Alzaga - Altea,40.46327,-3.71574,1002,1.599104496626569e-07,0.0009713453132588635,0.06592175193699173,2.326099847186961e-05
1648,4.035,0.4137,51,1.218,6.578,4.271,3,41,77,3,91,22,139,32,116,2,25,35,2,78,12,53,25,43,3.217,0.8180000000000001,3293,Martín Alzaga - Altea,40.46322,-3.71519,1002,1.599104496626569e-07,0.0009713453132588635,0.06592175193699173,2.326099847186961e-05
1649,4.563,0.5334,53,1.29,6.62,4.483,2,56,83,5,131,19,134,41,135,1,25,28,3,75,9,34,20,34,3.35,1.2129999999999996,3294,Martín Alzaga - Artajona,40.46272,-3.71837,1004,2.535879277913632e-07,0.0024283632831471587,0.06634444981472531,0.0024311887591427187
1650,4.099,0.5838,50,1.482,6.608,4.465,3,40,78,3,98,21,125,31,107,1,25,30,3,77,9,33,21,34,3.385,0.7140000000000004,3295,Martín Alzaga - Artajona,40.46267,-3.71816,1004,2.535879277913632e-07,0.0024283632831471587,0.06634444981472531,0.0024311887591427187
1651,3.891,0.4037,48,0.8,6.741,4.643,4,49,53,3,130,18,90,37,98,1,25,26,3,82,10,33,22,35,3.389,0.5020000000000002,3296,Antonio Machado - Isla De Oza,40.46339,-3.72004,1003,2.1865009257245343e-07,0.0009713453132588635,0.0638944918541505,0.0003598161782649969
1652,4.059,0.55,46,1.278,6.73,4.649,1,43,75,3,109,19,125,35,101,1,25,25,3,82,10,32,22,37,3.44,0.6190000000000002,3297,Antonio Machado - Isla De Oza,40.46322,-3.72023,1003,2.1865009257245343e-07,0.0009713453132588635,0.0638944918541505,0.0003598161782649969
1653,3.87,0.5201,53,0.813,6.972,4.709,5,51,48,3,131,15,100,39,92,0,24,29,3,90,11,39,26,30,3.392,0.4780000000000002,3298,Antonio Machado - Sinesio Delgado,40.46589,-3.71916,1009,1.0306825271960546e-06,0.0014570179698882952,0.06528839141326062,0.0007723737077105017
1654,3.781,0.566,40,0.785,6.959,4.712,1,40,48,3,118,15,70,36,78,0,24,27,3,88,11,37,24,29,3.356,0.42500000000000027,3299,Antonio Machado - Sinesio Delgado,40.46572,-3.71933,1009,1.0306825271960546e-06,0.0014570179698882952,0.06528839141326062,0.0007723737077105017
1655,3.424,0.4639,51,0.843,7.145,4.825,5,48,41,3,144,13,94,40,88,0,25,30,5,94,10,41,24,36,3.095,0.32899999999999974,3300,Antonio Machado - Centro Cultural,40.46746,-3.71952,1005,1.5377524401547895e-06,0.0009713453132588635,0.06412931759429408,0.0001835420983237798
1656,3.539,0.6163,41,0.691,7.214,4.864,1,39,46,2,118,15,68,35,77,0,28,30,5,95,9,40,26,42,2.951,0.5880000000000001,3301,Antonio Machado - Centro Cultural,40.46813,-3.71951,1005,1.5377524401547895e-06,0.0009713453132588635,0.06412931759429408,0.0001835420983237798
1657,3.608,0.33,61,0.86,7.432,4.993,5,53,43,4,153,15,96,43,91,0,37,36,5,96,9,51,27,56,3.197,0.41100000000000003,3302,Metro Antonio Machado,40.47022,-3.71952,999,8.00172843670276e-06,0.0009713453132588635,0.06823529411764706,0.001024467501196835
1658,3.55,0.6209,48,0.966,7.439,5.009,4,43,44,2,124,15,74,35,87,0,35,36,5,96,10,51,26,55,3.211,0.33899999999999997,3303,Metro Antonio Machado,40.47022,-3.71975,999,8.00172843670276e-06,0.0009713453132588635,0.06823529411764706,0.001024467501196835
1659,4.076,0.4799,62,1.438,7.795,5.354,5,58,49,6,151,16,118,47,108,1,43,40,4,109,9,58,28,72,3.398,0.6779999999999995,3304,Joaquín Lorenzo - Isla Malaita,40.47295,-3.72221,2052,5.330156125165807e-05,0.0014570179698882952,0.07306600425833924,1.3962892217642393e-05
1661,4.267,0.464,68,1.484,7.904,5.377,5,64,50,6,159,16,121,45,112,4,49,43,6,132,11,73,37,78,3.575,0.6920000000000002,3305,César Manrique - Chantada,40.47426,-3.72127,2051,0.0002057296865447228,0.0029140359397765905,0.07872901770351394,0.007745817980119822
1663,5.125,0.4262,71,2.049,8.105,5.51,5,65,49,6,182,19,113,52,121,4,48,41,4,129,11,89,39,80,3.592,1.533,3306,Glorieta Salvador Maella,40.47619,-3.72126,2039,0.0009389402560163447,0.0024283632831471587,0.08444754326962513,0.009712751694807877
1664,5.215,0.2553,77,1.932,8.05,5.496,5,65,49,5,185,20,113,57,115,4,46,42,5,126,11,78,37,78,3.679,1.536,3307,Glorieta Salvador Maella,40.47553,-3.72175,2039,0.0009389402560163447,0.0024283632831471587,0.08444754326962513,0.009712751694807877
1665,4.977,0.5625,83,2.514,8.611,5.292,6,51,36,10,139,17,127,50,117,6,38,25,7,83,9,95,36,85,3.332,1.6450000000000005,3308,Ciudad Periodistas,40.48374,-3.70676,2025,0.024911654861489784,0.003399708596406022,0.10605202163275818,0.050273579047242806
1666,3.348,0.5126,51,0.542,4.933,3.244,4,52,83,9,69,27,210,44,144,5,58,85,10,62,26,235,43,146,3.541,-0.19300000000000006,3309,Rubio Y Galí - Almansa,40.44919,-3.70889,1810,0.00015092389145058703,0.0009713453132588635,0.09639964417809822,0.0027904193503044817
1667,4.257,0.205,57,0.696,4.891,3.224,9,74,94,14,80,31,310,48,188,7,56,83,11,64,26,229,43,145,3.533,0.7239999999999998,3310,Rubio Y Galí - Almansa,40.44883,-3.70873,1810,0.00015092389145058703,0.0009713453132588635,0.09639964417809822,0.0027904193503044817
1668,3.449,0.5753,42,0.685,5.09,3.313,3,42,74,4,69,23,177,30,123,6,56,87,8,62,26,237,41,159,3.541,-0.09200000000000008,3311,Rubio Y Galí - Aranjuez,40.45056,-3.7094,1806,2.6644186445274646e-05,0.0009713453132588635,0.08886874703267297,0.0019366061906364496
1669,3.945,0.3731,51,0.724,5.092,3.328,8,65,75,12,79,30,258,43,141,6,54,87,8,63,26,233,42,159,3.559,0.3859999999999997,3312,Rubio Y Galí - Aranjuez,40.45052,-3.70959,1806,2.6644186445274646e-05,0.0009713453132588635,0.08886874703267297,0.0019366061906364496
1670,3.553,0.4967,42,0.742,5.294,3.391,4,47,78,4,74,25,181,31,132,6,54,88,6,68,29,233,36,165,3.683,-0.1299999999999999,3313,Rubio Y Galí - Jerónima Llorente,40.4524,-3.70978,1758,5.472433632915212e-06,0.0009713453132588635,0.08285714285714285,0.001152339420871899
1671,3.398,0.4554,52,0.392,5.282,3.397,6,57,78,12,70,28,233,42,141,6,53,86,6,67,29,231,36,163,3.645,-0.2469999999999999,3314,Rubio Y Galí - Jerónima Llorente,40.45226,-3.7099,1758,5.472433632915212e-06,0.0009713453132588635,0.08285714285714285,0.001152339420871899
1672,4.394,0.2129,53,1.369,5.521,3.656,6,57,96,4,91,27,215,36,155,2,40,75,3,63,24,176,29,137,3.471,0.923,3315,Rubio Y Galí - Pablo Iglesias,40.45383,-3.7125,1408,5.478932441660968e-06,0.0014570179698882952,0.07916490445614979,0.0006286598117343748
1673,3.125,0.6315,48,0.521,5.463,3.634,4,46,77,7,69,25,188,34,132,3,40,75,4,59,22,170,31,135,3.488,-0.363,3316,Rubio Y Galí - Pablo Iglesias,40.45329,-3.71243,1408,5.478932441660968e-06,0.0014570179698882952,0.07916490445614979,0.0006286598117343748
1674,5.19,0.2208,66,1.43,5.805,3.713,8,62,103,3,103,29,226,42,171,6,41,84,3,72,23,157,28,136,3.808,1.3820000000000006,3317,Metro Francos Rodríguez,40.45671,-3.71193,1411,2.201875607229671e-05,0.003399708596406022,0.08143489954121183,0.014634098081742966
1675,5.417,0.1373,74,1.461,5.782,3.745,9,59,99,4,102,29,225,38,165,4,39,77,3,69,23,147,26,124,3.695,1.722,3318,Metro Francos Rodríguez,40.45633,-3.71252,1411,2.201875607229671e-05,0.003399708596406022,0.08143489954121183,0.014634098081742966
1676,5.215,0.0996,68,1.405,5.918,3.697,9,60,102,3,107,29,230,39,171,7,40,83,3,70,21,157,26,132,3.805,1.4099999999999997,3319,Metro Francos Rodríguez,40.45802,-3.71101,1411,2.201875607229671e-05,0.003399708596406022,0.08143489954121183,0.014634098081742966
1677,4.931,0.1939,63,1.375,5.933,3.723,8,58,96,3,97,28,220,37,163,7,38,83,2,72,20,155,26,127,3.798,1.133,3320,Metro Francos Rodríguez,40.45808,-3.71132,1411,2.201875607229671e-05,0.003399708596406022,0.08143489954121183,0.014634098081742966
1678,3.973,0.1563,39,1.118,6.234,3.696,6,62,109,5,103,24,203,42,165,7,48,90,1,87,19,164,29,120,3.694,0.2789999999999999,3321,Ofelia Nieto,40.46151,-3.70866,2071,1.4496276793261978e-05,0.001942690626517727,0.07642910170749814,0.004696926735342794
1679,3.867,0.1747,48,0.849,6.245,3.723,6,41,81,3,80,22,162,28,136,7,43,84,1,87,17,153,28,113,3.662,0.20500000000000007,3322,Ofelia Nieto,40.46154,-3.709,2071,1.4496276793261978e-05,0.001942690626517727,0.07642910170749814,0.004696926735342794
1680,2.158,0.7756,17,0.258,6.582,3.937,3,27,43,3,69,10,81,25,77,6,49,85,3,101,17,140,36,101,3.64,-1.4820000000000002,3323,Villaamil - San Restituto,40.4646,-3.70946,1423,3.2645106434663408e-06,0.0009713453132588635,0.07123827976334636,0.0007584336775433707
1681,2.593,0.4899,27,0.46,6.577,3.944,3,30,60,2,64,13,112,26,82,7,50,84,2,101,17,136,36,101,3.692,-1.0990000000000002,3324,Villaamil - San Restituto,40.46452,-3.70962,1423,3.2645106434663408e-06,0.0009713453132588635,0.07123827976334636,0.0007584336775433707
1682,3.023,0.3527,27,0.537,6.998,4.31,4,41,48,4,97,11,99,28,88,5,41,56,3,100,11,82,28,83,3.408,-0.3849999999999998,3325,Camino Del Chorrillo,40.46803,-3.71164,992,4.677881516639658e-06,0.0009713453132588635,0.0697753227828798,0.0005597131659996222
1683,2.034,0.8032,15,0.169,6.959,4.281,3,27,43,3,64,10,81,24,76,5,43,56,3,101,13,77,30,85,3.382,-1.3480000000000003,3326,Camino Del Chorrillo,40.46769,-3.71155,992,4.677881516639658e-06,0.0009713453132588635,0.0697753227828798,0.0005597131659996222
1684,5.029,0.2906,66,1.036,4.802,4.69,6,27,32,9,39,9,136,30,53,6,13,20,4,22,6,78,12,26,3.069,1.96,3327,Cardenal Cisneros,40.44034,-3.72616,756,1.5433210920745848e-05,0.0029140359397765905,0.08655260834839631,0.008064472267809162
1685,5.445,0.4461,82,1.698,4.853,4.745,18,47,60,9,41,12,316,33,104,5,9,12,4,21,6,57,10,18,3.086,2.3590000000000004,3328,Cardenal Cisneros,40.4405,-3.72683,756,1.5433210920745848e-05,0.0029140359397765905,0.08655260834839631,0.008064472267809162
1686,5.261,0.3197,70,0.975,4.904,4.712,6,27,34,9,42,10,137,31,54,5,8,12,6,20,5,53,13,15,3.086,2.1750000000000003,3329,Agrónomos,40.4413,-3.72653,756,1.5433210920745848e-05,0.0029140359397765905,0.08655260834839631,0.008064472267809162
1687,4.576,0.4736,45,0.852,5.119,4.737,6,19,27,7,42,9,112,26,42,5,1,0,4,21,4,21,8,4,3.097,1.4789999999999996,3330,Metro Ciudad Universitaria,40.44352,-3.72697,760,2.7359332887302385e-06,0.0009713453132588635,0.08009803158795611,0.006999155854338075
1688,4.686,0.4904,71,1.19,5.121,4.767,6,39,44,9,32,9,184,25,80,5,2,0,4,21,5,24,7,4,3.078,1.608,3331,Metro Ciudad Universitaria,40.44333,-3.72732,760,2.7359332887302385e-06,0.0009713453132588635,0.08009803158795611,0.006999155854338075
1689,4.291,0.403,48,0.636,5.32,4.765,5,11,18,7,41,9,79,23,31,5,1,0,6,25,4,22,10,2,3.268,1.0230000000000006,3332,Avenida Complutense - Ciencias Información,40.44561,-3.7273,759,5.006958998383683e-07,0.0009713453132588635,0.07478298768750227,0.006256251158917104
1690,4.644,0.4472,55,0.884,5.322,4.793,6,34,36,9,37,11,151,30,65,5,0,0,6,22,3,19,7,1,3.229,1.415,3333,Avenida Complutense - Ciencias Información,40.44543,-3.72764,759,5.006958998383683e-07,0.0009713453132588635,0.07478298768750227,0.006256251158917104
1691,3.881,0.408,48,0.76,5.53,4.811,5,5,3,8,37,8,33,19,11,4,1,0,5,22,3,21,7,1,3.335,0.5459999999999998,3334,Avenida Complutense - Jardín Botánico,40.44772,-3.72772,764,1.7860168820490329e-07,0.0024283632831471587,0.07349896480331262,0.008756004865010509
1692,4.533,0.4271,49,0.813,5.546,4.838,6,26,31,9,36,9,136,29,53,4,1,0,5,22,3,21,6,1,3.306,1.2270000000000003,3335,Avenida Complutense - Jardín Botánico,40.44772,-3.72803,764,1.7860168820490329e-07,0.0024283632831471587,0.07349896480331262,0.008756004865010509
1693,2.691,0.646,28,0.562,5.741,4.812,2,2,2,2,20,4,16,7,4,2,0,0,2,19,1,19,5,1,3.169,-0.4780000000000002,3336,Paraninfo - Matemáticas,40.4502,-3.7274,766,9.655451442315539e-08,0.0014570179698882952,0.07166974137630966,0.004468393400910494
1694,4.0,0.4616,43,0.674,5.752,4.954,6,18,25,6,32,7,108,23,39,3,0,0,2,14,1,15,2,1,2.911,1.089,3337,Paraninfo - Filosofía,40.44937,-3.72921,765,3.851575181296846e-08,0.0014570179698882952,0.06854194407456725,0.0029608844349859084
1696,3.583,0.4059,39,0.532,5.917,5.002,5,10,16,6,31,6,74,19,28,2,0,0,2,14,1,14,3,1,2.904,0.6790000000000003,3338,Paraninfo - Derecho,40.45102,-3.72952,768,7.728266268618111e-09,0.0014570179698882952,0.06437191271181142,0.0021290871321739103
1697,2.927,0.734,29,0.533,6.248,5.042,3,4,4,2,26,4,16,6,7,2,0,0,0,17,1,11,4,0,3.174,-0.2469999999999999,3339,Paraninfo - Ciemat,40.45483,-3.72906,762,4.406660782754357e-09,0.0014570179698882952,0.06333630686886708,0.0021318003557096676
1698,3.208,0.6474,38,0.702,6.231,5.052,5,1,2,4,23,5,18,9,4,2,0,0,0,17,1,11,5,0,3.153,0.05500000000000016,3340,Paraninfo - Ciemat,40.45455,-3.72926,762,4.406660782754357e-09,0.0014570179698882952,0.06333630686886708,0.0021318003557096676
1699,2.468,0.7687,24,0.248,6.537,5.166,2,4,4,2,24,4,12,6,7,1,0,2,0,22,3,9,6,3,2.835,-0.367,3341,Avenida De Miraflores - Dehesa De La Villa,40.45764,-3.72961,478,2.4523920144688086e-09,0.0009713453132588635,0.06031578639013387,0.0014781249550300812
1700,3.022,0.6543,32,0.66,6.541,5.189,3,2,2,2,23,4,18,7,4,1,0,0,0,16,1,9,2,0,2.54,0.48199999999999976,3342,Avenida De Miraflores - Dehesa De La Villa,40.45753,-3.72993,478,2.4523920144688086e-09,0.0009713453132588635,0.06031578639013387,0.0014781249550300812
1701,2.616,0.682,26,0.351,6.725,5.076,2,7,5,3,27,4,10,6,7,0,10,8,2,37,6,11,10,10,3.017,-0.4009999999999998,3343,Navalperal - Madrigal,40.46064,-3.72719,479,9.977255587473552e-09,0.0009713453132588635,0.059129286083510424,0.0011874115741500942
1703,2.976,0.5413,29,0.839,6.697,4.887,0,11,10,3,43,5,16,9,21,1,19,18,2,50,7,18,17,15,3.114,-0.1379999999999999,3344,Fernández Clausells - Mártires Maristas,40.46146,-3.72437,480,5.614897453064972e-08,0.0009713453132588635,0.059620674677863035,0.0013807262418806287
1704,2.468,0.7687,24,0.248,6.694,4.921,2,4,4,2,24,4,12,6,7,1,17,16,2,47,7,15,15,14,3.029,-0.5609999999999999,3345,José Fentanes - Mártires Maristas,40.46122,-3.72493,480,5.614897453064972e-08,0.0009713453132588635,0.059620674677863035,0.0013807262418806287
1705,3.108,0.3769,32,0.704,6.986,5.018,0,13,14,3,52,6,19,11,25,0,16,17,2,56,7,14,17,15,3.006,0.10200000000000031,3346,Fernández Clausells - Isla De Oza,40.46435,-3.72436,1007,3.1983351485839967e-07,0.0014570179698882952,0.06187270869643608,0.0020139051234746106
1706,2.529,0.7755,27,0.192,7.003,5.065,2,7,5,3,28,5,11,6,7,0,15,16,2,53,6,13,17,15,2.89,-0.3610000000000002,3347,José Fentanes - Isla De Oza,40.46428,-3.72502,1007,3.1983351485839967e-07,0.0014570179698882952,0.06187270869643608,0.0020139051234746106
1709,3.871,0.2665,51,0.729,7.56,5.496,1,32,30,3,91,11,37,21,61,0,15,14,3,43,6,11,13,14,2.611,1.2599999999999998,3348,San Martín De Porres - Artesa De Segre,40.46891,-3.72759,535,4.822132664331821e-06,0.0009713453132588635,0.0683077331387055,0.0019608608876267885
1710,3.221,0.4244,33,0.966,7.516,5.465,0,13,14,3,53,6,20,11,25,0,15,13,3,43,6,11,13,14,2.555,0.6659999999999999,3349,San Martín De Porres - Artesa De Segre,40.46851,-3.72747,535,4.822132664331821e-06,0.0009713453132588635,0.0683077331387055,0.0019608608876267885
1711,4.578,0.4427,64,0.978,7.853,5.732,2,39,35,4,115,13,65,29,69,0,18,20,3,60,6,17,20,25,3.003,1.5750000000000002,3350,San Martín De Porres - Guisando,40.47133,-3.72897,1437,2.7448637288799022e-05,0.0029140359397765905,0.07319327432369983,0.008243857181445971
1712,3.985,0.0832,52,1.095,7.827,5.717,0,29,28,3,84,11,29,22,53,0,19,19,3,55,6,17,19,25,2.944,1.041,3351,San Martín De Porres - Guisando,40.47107,-3.72897,1437,2.7448637288799022e-05,0.0029140359397765905,0.07319327432369983,0.008243857181445971
1713,2.994,0.1677,34,0.611,8.127,6.113,0,22,22,3,66,7,22,15,39,0,9,10,3,40,5,8,13,18,2.74,0.254,3352,Doctor Castroviejo - Avenida De Miraflores,40.47245,-3.73333,473,5.83513675760189e-06,0.0009713453132588635,0.06871579228407422,0.0
1715,3.285,0.5729,38,0.553,8.299,6.34,0,16,16,3,72,7,15,12,26,0,7,3,3,45,4,4,8,7,2.644,0.641,3353,Glorieta Francisco Bayéu,40.47319,-3.73587,472,6.825578911245508e-06,0.0014570179698882952,0.0692869401352761,0.0009270429434432637
1716,3.284,0.3199,38,1.047,8.565,6.639,0,8,4,2,47,8,4,15,8,0,5,1,1,32,3,2,6,6,2.344,0.94,3354,Cantalejo - Chapineria,40.47469,-3.73881,455,6.8080506570448e-06,0.0009713453132588635,0.06975641155944032,0.0010250297684387425
1717,3.441,0.5562,39,0.627,8.588,6.675,0,12,11,3,60,8,14,12,24,0,3,1,0,30,3,2,6,6,2.329,1.1119999999999997,3355,Cantalejo - Chapineria,40.47474,-3.73927,455,6.8080506570448e-06,0.0009713453132588635,0.06975641155944032,0.0010250297684387425
1718,3.399,0.4985,45,0.971,8.745,6.875,0,14,4,2,68,7,7,15,14,0,2,1,0,26,3,1,3,6,2.023,1.376,3356,Cantalejo - Arroyofresno,40.4754,-3.74149,456,3.3163043418585236e-05,0.0009713453132588635,0.07450426979302359,0.0019228788817105672
1719,3.366,0.5249,36,0.772,8.759,6.899,0,10,7,3,57,9,6,16,9,0,3,1,0,30,3,1,6,6,2.242,1.124,3357,Cantalejo - Arroyofresno,40.4754,-3.74182,456,3.3163043418585236e-05,0.0009713453132588635,0.07450426979302359,0.0019228788817105672
1720,3.417,0.6118,51,0.944,8.914,6.953,0,15,6,2,76,6,9,18,13,0,4,1,0,35,3,1,5,6,2.508,0.9089999999999998,3358,Arroyofresno - Herrera Oria,40.47734,-3.74106,458,0.0001879812987893693,0.0024283632831471587,0.0803292759051186,0.013720908263182967
1721,3.989,0.4426,49,1.145,8.934,6.962,0,17,9,3,83,9,12,22,17,0,4,1,0,35,3,1,7,6,2.5,1.4889999999999999,3359,Arroyofresno - Herrera Oria,40.47758,-3.74099,458,0.0001879812987893693,0.0024283632831471587,0.0803292759051186,0.013720908263182967
1722,2.73,0.5823,38,0.666,9.118,7.003,0,9,2,0,68,5,2,9,5,0,4,1,0,44,4,1,9,5,2.732,-0.002000000000000224,3360,Fresnedillas,40.48011,-3.73941,447,3.300923513556109e-05,0.0009713453132588635,0.07441003216363702,0.0014046251213556211
1723,3.427,0.3756,44,1.202,9.115,7.015,0,8,4,2,48,8,4,15,8,0,4,1,0,43,4,1,7,5,2.751,0.6760000000000002,3361,Fresnedillas,40.47995,-3.73973,447,3.300923513556109e-05,0.0009713453132588635,0.07441003216363702,0.0014046251213556211
