Unnamed: 0,stop_id,stop_name,stop_lat,stop_lon,clust,geometry
2685,974,Ascao - Luis Ruiz,40.431105,-3.63851,1140,POINT (-3.63867 40.43077)
2687,976,Luis Ruiz,40.42914,-3.63674,2006,POINT (-3.63674 40.42914)
2688,977,Braulio Gutiérrez,40.42928,-3.63428,1982,POINT (-3.63428 40.42928)
2699,5155,Plaza De Cronos,40.4398,-3.618865,740,POINT (-3.61902 40.4398)
2700,1090,Avenida De Canillejas - Néctar,40.44109833333333,-3.6153733333333338,1030,POINT (-3.61487 40.44126)
2702,3942,San Mariano - Néctar,40.44083,-3.6118,1054,POINT (-3.61188 40.44183)
2705,1000,Puente De Vallecas,40.39871,-3.669584444444444,1658,POINT (-3.6694 40.39807)
2706,1001,Junta Municipal Puente De Vallecas,40.39676,-3.66622,1656,POINT (-3.66646 40.39676)
2708,1003,Nueva Numancia,40.39523,-3.66332,1654,POINT (-3.66326 40.3951)
2710,1005,Avenida De La Albufera - Sierra Del Cadi,40.39293,-3.65968875,1669,POINT (-3.66096 40.39391)
2714,1009,Buenos Aires,40.391962,-3.6541539999999997,1345,POINT (-3.65451 40.39154)
2716,1011,Instituto Tirso De Molina,40.391355000000004,-3.651335,1344,POINT (-3.65125 40.39124)
2718,1013,Alto Del Arenal,40.39018333333333,-3.64583,1565,POINT (-3.64607 40.38986)
2720,1015,Avenida De La Albufera - Pablo Neruda,40.388665,-3.643,1567,POINT (-3.643 40.38854)
2722,1017,Metro Miguel Hernández,40.3871325,-3.6403325,904,POINT (-3.63988 40.38714)
2724,1019,Avenida De La Albufera - Miguel Hernández,40.386345000000006,-3.63785,903,POINT (-3.63792 40.38624)
2726,1021,Metro Montecarmelo,40.50519,-3.6965700000000004,717,POINT (-3.69605 40.50479)
2727,1022,Monasterio Silos - Monasterio Liébana,40.50666,-3.69436,718,POINT (-3.69436 40.50666)
2728,1023,Avenida De La Albufera - Cocherón Villa,40.382782500000005,-3.6303725,299,POINT (-3.63006 40.383)
2730,1025,Monasterio Silos - Monasterio Sobrado,40.50892,-3.69247,680,POINT (-3.69247 40.50892)
2731,1026,Monasterio Escorial - Monasterio Sobrado,40.50958,-3.69365,681,POINT (-3.69365 40.50958)
2733,1028,Monasterio Escorial - Monasterio Liébana,40.50732,-3.69556,719,POINT (-3.69556 40.50732)
2735,1030,Villa Vallecas,40.379889999999996,-3.6214600000000003,331,POINT (-3.62128 40.37969)
2737,1032,Real De Arganda,40.37953,-3.61755,342,POINT (-3.61762 40.37946)
2739,1034,Plaza Antonio María Segovia,40.380269999999996,-3.61374,313,POINT (-3.61363 40.38031)
2741,1036,Enrique García Álvarez,40.38198,-3.6147400000000003,315,POINT (-3.61462 40.38198)
2743,1038,Avenida Santa Eugenia - Camino De Vasares,40.3844,-3.6125900000000004,322,POINT (-3.61218 40.3846)
2746,1041,Mediterráneo - Virgen De Las Viñas,40.382365,-3.6042,326,POINT (-3.60429 40.38235)
2747,1042,Fuentespina,40.379945,-3.6054500000000003,328,POINT (-3.6056 40.37997)
2748,1043,Avenida Santa Eugenia - Fuentespina,40.379063333333335,-3.6079433333333335,325,POINT (-3.6078 40.3793)
2749,1044,Avenida Santa Eugenia - Virgen Las Viñas,40.380624999999995,-3.609445,324,POINT (-3.60943 40.38079)
2750,1045,Avenida Santa Eugenia - Puentelarra,40.38236,-3.610505,316,POINT (-3.6104 40.3824)
2752,1048,José Prat - Indalecio Prieto,40.40039,-3.6212284615384616,517,POINT (-3.62332 40.39743)
2754,1051,Montes De Barbanza,40.377835000000005,-3.6191899999999997,343,POINT (-3.61908 40.37784)
2755,1052,Hacienda De Pavones 204,40.40251,-3.63991,1549,POINT (-3.63997 40.40242)
2757,1054,Fuente Carrantona - Hacienda De Pavones,40.40113,-3.6364066666666663,1520,POINT (-3.63573 40.40139)
2759,1056,Fuente Carrantona - Luis De Hoyos,40.4035925,-3.63473,1517,POINT (-3.63439 40.4034)
2761,1058,Fuente Carrantona - García Tapia,40.4077775,-3.631245,1547,POINT (-3.63134 40.40716)
2763,1060,Plaza Alosno,40.405680000000004,-3.617925,510,POINT (-3.61775 40.40553)
2765,1062,Plaza Alosno,40.40546,-3.61631,513,POINT (-3.61631 40.40546)
2766,1064,Avenida De Daroca - Casalarreina,40.40763,-3.61475,508,POINT (-3.61484 40.40748)
2768,1066,Avenida De Daroca - Calahorra,40.40670666666667,-3.6131466666666667,507,POINT (-3.6131 40.40627)
2769,1067,Avenida De Daroca - Campus Universitario,40.404525,-3.610425,505,POINT (-3.61037 40.40439)
2771,1070,Las Rosas,40.42497,-3.606015,1041,POINT (-3.60612 40.425)
2772,1072,Ginebra - Suecia,40.4242575,-3.604385,1042,POINT (-3.60495 40.42387)
2776,1076,Calahorra,40.40781,-3.61118,504,POINT (-3.61118 40.40781)
2778,1078,Avenida De Daroca - Ricardo Ortiz,40.43048,-3.65779,1928,POINT (-3.65799 40.43076)
2779,1079,Avenida De Daroca - Mateo García,40.429559999999995,-3.65282,1988,POINT (-3.65307 40.42941)
2782,1082,Cementerio La Almudena,40.42618,-3.6449949999999998,1975,POINT (-3.64491 40.42599)
2784,1084,Largo Caballero - Avenida Daroca,40.423961428571424,-3.638244285714286,1993,POINT (-3.63854 40.42315)
2787,1087,Arcos De Jalón - Albericia,40.424805000000006,-3.615565,1057,POINT (-3.61547 40.42484)
2793,1093,Barros - Villuercas,40.37530666666666,-3.6657433333333334,1336,POINT (-3.66674 40.37524)
2794,1094,Cazorla - Alcores,40.37677,-3.6662,1337,POINT (-3.6662 40.37677)
2795,1095,Pedroches - Benamejí,40.37746,-3.66856,1339,POINT (-3.66831 40.37817)
2796,1096,Plaza De Las Regiones,40.381317777777774,-3.6722955555555554,1397,POINT (-3.67059 40.38023)
2799,1099,Vizconde Arlesson - Puerto Balbarán,40.38238,-3.66765,1399,POINT (-3.66765 40.38238)
2800,1100,Puerto De La Morcuera,40.38349,-3.66658,1402,POINT (-3.66658 40.38349)
2801,1101,Carlos Martín Álvarez - San Diego,40.38578,-3.66645,1351,POINT (-3.66645 40.38578)
2802,1102,Carlos Martín Álvarez - Martínez Riva,40.38781,-3.66473,1350,POINT (-3.66473 40.38781)
2803,1103,Carlos Martín Álvarez - Javier De Miguel,40.388987500000006,-3.6638100000000002,1349,POINT (-3.6637 40.3888)
2805,1105,Javier De Miguel - Payaso Fofó,40.387855,-3.660955,1342,POINT (-3.66076 40.38766)
2807,1107,Payaso Fofó - Arroyo Del Olivar,40.39031,-3.660285,1667,POINT (-3.66018 40.39031)
2814,1118,Parque De La Arganzuela,40.398465,-3.708765,1818,POINT (-3.70886 40.39837)
2816,1120,La Chopera - Puente Praga,40.3967,-3.7023966666666666,1633,POINT (-3.70253 40.39618)
2818,1122,Casa Del Reloj,40.393721666666664,-3.6982033333333333,1448,POINT (-3.69833 40.39333)
2827,1137,Avenida De Andalucía - Avenida Los Rosales,40.368085,-3.69428,653,POINT (-3.69453 40.36797)
2829,1139,Verbena De La Paloma - La Chulapona,40.36047,-3.69545,422,POINT (-3.69551 40.3606)
2831,1141,Verbena De La Paloma - Soto Del Parral,40.3585525,-3.6966775,420,POINT (-3.69622 40.35859)
2833,1143,Bohemios - La Del Manojo De Rosas,40.3566175,-3.6965874999999997,418,POINT (-3.69673 40.3565)
2834,1144,La Del Manojo De Rosas - Doña Francisquita,40.35494,-3.69799,430,POINT (-3.69799 40.35494)
2835,1145,La Del Manojo De Rosas - Anoeta,40.353,-3.69885,410,POINT (-3.69885 40.353)
2836,1147,Alegría De La Huerta - Anoeta,40.3535,-3.69513,409,POINT (-3.69513 40.3535)
2839,1150,Marcelino Camacho - Fátima,40.386804999999995,-3.742425,1272,POINT (-3.7428 40.38689)
2843,1154,Codorniz,40.38037,-3.7485049999999998,1298,POINT (-3.74859 40.38046)
2848,1159,Alfredo Aleix - Centro Integrado,40.36894,-3.75528,1287,POINT (-3.75465 40.36872)
2849,1160,Alfredo Aleix - Gómez Arteche,40.36826,-3.75806,830,POINT (-3.75808 40.3681)
2850,1161,Piqueñas - Jacobeo,40.367325,-3.7616,840,POINT (-3.7612 40.36719)
2851,1162,Carabanchel Alto,40.36916,-3.76035,831,POINT (-3.76035 40.36916)
2857,1168,Embajadores - Batalla Del Salado,40.397625000000005,-3.6974299999999998,1630,POINT (-3.69705 40.39735)
2858,1169,La Peseta - Corona,40.36214,-3.7513699999999996,835,POINT (-3.75139 40.36196)
2867,1178,María Droc - San Dalmacio,40.344265,-3.693335,273,POINT (-3.69323 40.34456)
2868,1179,Burjasot,40.345150000000004,-3.69131,272,POINT (-3.69112 40.34516)
2869,1180,San Cristóbal,40.342879999999994,-3.68846,274,POINT (-3.68846 40.34271)
2871,1182,Beata,40.395165,-3.694925,1450,POINT (-3.69446 40.39535)
2873,1184,Metro Palos De La Frontera,40.40279999999999,-3.6935033333333336,1624,POINT (-3.69353 40.40274)
2874,1185,Glorieta De La Medusa,40.451645,-3.61307,791,POINT (-3.61322 40.45166)
2875,1186,Ferrocarril,40.400645,-3.6958599999999997,1638,POINT (-3.69631 40.40057)
2878,1189,Virgen De Los Desamparados - Totanes,40.351169999999996,-3.69877,398,POINT (-3.69891 40.35135)
2884,1195,Doctor Pérez Domínguez,40.34708,-3.70665,396,POINT (-3.70665 40.34708)
2891,1202,Arcos De Jalón - San Román Del Valle,40.420705,-3.6219400000000004,1714,POINT (-3.62191 40.42059)
2893,1204,Arcos De Jalón - Amposta,40.422745000000006,-3.61846,1492,POINT (-3.61832 40.42271)
2902,1214,Casalarreina - Daroca,40.4087,-3.61384,509,POINT (-3.61384 40.4087)
2904,1216,Pintor Rosales - Teleférico,40.42941,-3.72228,1756,POINT (-3.72228 40.42941)
2905,1217,Marqués De Urquijo,40.4294225,-3.7197175,1753,POINT (-3.71857 40.42982)
2909,1221,Alberto Aguilera - Blasco De Garay,40.43041,-3.71233,1843,POINT (-3.71233 40.43041)
2910,1222,Alberto Aguilera - Galileo,40.43007,-3.7105050000000004,1842,POINT (-3.71098 40.42997)
2911,1223,Metro San Bernardo,40.429574,-3.706098,1782,POINT (-3.70678 40.42959)
2913,1226,Bilbao,40.42921,-3.7026559999999997,1785,POINT (-3.70296 40.42929)
2919,1233,Ventas,40.43154,-3.66184,1951,POINT (-3.66184 40.43154)
2920,1234,Puente Calero,40.434925,-3.66101,1936,POINT (-3.66085 40.43491)
2922,1236,Avenida Donostiarra,40.434985,-3.65845,1924,POINT (-3.65841 40.43488)
2929,1243,Juan Pérez De Zúñiga - Torrelaguna,40.440375,-3.649365,1424,POINT (-3.64956 40.44067)
2931,1246,Juan Pérez De Zúñiga,40.44259,-3.64847,1907,POINT (-3.64847 40.44259)
2934,1249,Conde De Las Posadas,40.453725,-3.61489,790,POINT (-3.61467 40.4537)
2935,1250,Marqués De Portugalete,40.44681,-3.64514,1912,POINT (-3.64514 40.44681)
2940,1256,Hospital Gregorio Marañón,40.418335,-3.66927,1616,POINT (-3.66948 40.41838)
2942,1258,Prunos - Sándalo,40.45467,-3.61761,784,POINT (-3.61788 40.45446)
2943,1259,Prunos - Petunias,40.45381,-3.61958,787,POINT (-3.61958 40.45381)
2944,1260,Vinateros - Media Legua,40.410885,-3.65566,1596,POINT (-3.65606 40.41058)
2946,1262,Media Legua,40.409765,-3.656485,1595,POINT (-3.65655 40.40977)
2948,1264,Entrearroyos,40.40827,-3.654935,1589,POINT (-3.65504 40.40823)
2950,1266,Corregidor Sancho De Córdoba,40.4076,-3.6530750000000003,1590,POINT (-3.65267 40.40746)
2951,1268,Metro Artilleros,40.404885,-3.64199,1576,POINT (-3.64189 40.40486)
2953,1270,Pico Artilleros 102,40.406173333333335,-3.6397166666666667,1577,POINT (-3.6402 40.40585)
2955,1272,Pico Artilleros - García Tapia,40.409483333333334,-3.6410966666666664,1574,POINT (-3.64054 40.40928)
2957,1274,García Tapia - Molina De Segura,40.40903,-3.6378649999999997,1572,POINT (-3.63785 40.40883)
2959,1277,García Tapia - Oberón,40.40832,-3.6351,1569,POINT (-3.63552 40.40857)
2970,1291,Guadalajara,40.45201,-3.61504,793,POINT (-3.61504 40.45201)
2973,1294,Avenida De América - Instituto Barajas,40.4501975,-3.6002975,190,POINT (-3.60004 40.45044)
2977,1298,Nudo Eisenhower,40.450585000000004,-3.59104,258,POINT (-3.59081 40.45057)
2979,1301,Plaza Del Mar,40.452745,-3.588355,239,POINT (-3.58835 40.45244)
2980,1302,Plaza Del Navío,40.455784,-3.5873800000000005,240,POINT (-3.58787 40.4553)
2982,1305,Arroyo Del Santo,40.454476666666665,-3.6220133333333333,775,POINT (-3.62193 40.45396)
2983,1306,Alameda De Osuna,40.4581125,-3.5891625000000005,241,POINT (-3.58862 40.45819)
2985,1308,Paseo De La Alameda De Osuna 80,40.45951,-3.58773,244,POINT (-3.58773 40.45951)
2986,1309,Brezos,40.46109,-3.58806,253,POINT (-3.58806 40.46109)
2988,1311,Avenida De Logroño - Brezos,40.46229333333333,-3.5897366666666666,247,POINT (-3.58925 40.46223)
2994,1317,Avenida General,40.47101,-3.58017,217,POINT (-3.57993 40.47121)
2995,1319,Barajas,40.47374000000001,-3.577265,216,POINT (-3.5773 40.47402)
2998,1323,Barajas,40.47241333333333,-3.5858000000000003,227,POINT (-3.58588 40.47206)
3001,1326,Boj,40.456783333333334,-3.6181966666666665,785,POINT (-3.61824 40.45593)
3006,1331,Avenida De La Memoria,40.43808,-3.72461,758,POINT (-3.72461 40.43808)
3014,1340,Carretera De El Pardo,40.45242,-3.73931,2147,POINT (-3.73931 40.45242)
3031,1358,Isla De Arosa,40.48177,-3.71698,2028,POINT (-3.71698 40.48167)
3032,1359,Fermín Caballero - Betanzos,40.481595,-3.71443,2031,POINT (-3.71453 40.48147)
3035,1362,Betanzos - Avenida De La Ilustración,40.479265,-3.7126200000000003,2040,POINT (-3.71274 40.47928)
3037,1364,Parque De La Vaguada,40.478004999999996,-3.711215,2062,POINT (-3.71149 40.47784)
3045,1372,Pedro Rico - Finisterre,40.482290000000006,-3.702175,2041,POINT (-3.7021 40.48257)
3047,1374,Narcís Monturiol,40.484649999999995,-3.6999333333333335,2042,POINT (-3.70026 40.48496)
3050,1377,Fermín Caballero - Sangenjo,40.486940000000004,-3.7012400000000003,2017,POINT (-3.70043 40.48671)
3051,1378,Patones - Sangenjo,40.48528666666667,-3.70364,2015,POINT (-3.70327 40.48471)
3054,1381,Cuatro Caminos,40.44675461538462,-3.7039830769230773,1809,POINT (-3.70418 40.44544)
3055,1382,Bravo Murillo - Cristóbal Bordiú,40.44331,-3.70384,1768,POINT (-3.70425 40.44345)
3057,1384,Bravo Murillo - Donoso Cortés,40.43667,-3.70444,1787,POINT (-3.70444 40.43667)
3060,1393,Salesas,40.42411,-3.69471,1477,POINT (-3.69471 40.42411)
3061,1395,Glorieta Álvarez De Castro,40.43663,-3.702775,1786,POINT (-3.70266 40.43669)
3062,1396,Deyanira - Euterpe,40.44361000000001,-3.59253,235,POINT (-3.59287 40.4436)
3063,1397,Santa Engracia - Bretón De Los Herreros,40.43952,-3.70053,1777,POINT (-3.70053 40.43952)
3065,1399,Santa Engracia - María De Guzmán,40.44415,-3.70254,1769,POINT (-3.70254 40.44415)
3068,1402,Basílica De Atocha,40.406057499999996,-3.6851325,1671,POINT (-3.68507 40.40548)
3070,1404,Metro Menéndez Pelayo,40.404085,-3.68112,1681,POINT (-3.68048 40.40402)
3072,1406,Junta Municipal Retiro,40.403095,-3.6781800000000002,1648,POINT (-3.67828 40.40301)
3074,1408,Pacífico,40.401384285714286,-3.6746371428571427,1649,POINT (-3.67544 40.40148)
3076,1410,Ciudad De Barcelona - Seco,40.39978,-3.671945,1651,POINT (-3.67201 40.39969)
3078,1412,Deyanira - Pirra,40.443255,-3.5887700000000002,188,POINT (-3.58864 40.44317)
3080,1415,Ibáñez Ibero,40.446565,-3.7107650000000003,1807,POINT (-3.71109 40.44661)
3082,1417,Cruz Roja,40.4474575,-3.70783,1811,POINT (-3.70705 40.44691)
3087,1422,Alenza,40.44305,-3.70085,1771,POINT (-3.70085 40.44305)
3088,1423,Cristóbal Bordiú - Alonso Cano,40.44293,-3.69761,1542,POINT (-3.69761 40.44293)
3095,1430,Cordel De Pavones - Juglares,40.40163,-3.61803,518,POINT (-3.61814 40.40179)
3100,1435,Doctor Esquerdo - Cavanilles,40.40419,-3.672476666666667,1478,POINT (-3.67268 40.404)
3103,1439,Cordel De Pavones - Pinillas,40.3989,-3.61917,521,POINT (-3.61923 40.39913)
3111,1447,Cordel De Pavones - José Prat,40.39751,-3.61987,522,POINT (-3.61987 40.39751)
3112,1448,Félix Rodríguez De La Fuente,40.420815000000005,-3.65519,1326,POINT (-3.65518 40.4209)
3116,1453,Mercado Tirso De Molina,40.41293,-3.726825,1150,POINT (-3.72671 40.41267)
3117,1454,Caramuel - Antillón,40.41051,-3.7271549999999998,1145,POINT (-3.72728 40.4106)
3120,1457,Caramuel - Doña Mencía,40.409440000000004,-3.728355,1144,POINT (-3.72845 40.40949)
3122,1459,Sepúlveda - María Del Carmen,40.405335,-3.732775,1152,POINT (-3.73304 40.40551)
3124,1461,Sepúlveda - Cocheras Metro,40.40392,-3.737025,1185,POINT (-3.73699 40.40403)
3126,1463,Sepúlveda - Apóstoles,40.404295000000005,-3.739025,1186,POINT (-3.73909 40.40439)
3128,1465,Sepúlveda - Huerta Castañeda,40.40459,-3.7420999999999998,1189,POINT (-3.74219 40.40469)
3130,1467,Lucero,40.404775,-3.7451425,1200,POINT (-3.74534 40.40457)
3132,1469,Sepúlveda - Cebreros,40.40434,-3.74693,1201,POINT (-3.74693 40.40434)
3133,1470,Sepúlveda - Cebreros,40.40391,-3.74822,1202,POINT (-3.74822 40.40391)
3134,1471,Sepúlveda - Castroserna,40.40375,-3.74947,1203,POINT (-3.74947 40.40375)
3135,1472,Sepúlveda - Cifse,40.40242,-3.752555,905,POINT (-3.75256 40.40251)
3137,1474,Sepúlveda - Concejal Francisco Jiménez,40.40042,-3.75456,908,POINT (-3.75475 40.40068)
3139,1476,Valmojado - Seseña,40.3973725,-3.7571800000000004,827,POINT (-3.7572 40.39715)
3141,1478,Valmojado - Camarena,40.394220000000004,-3.75807,1130,POINT (-3.75817 40.39417)
3145,1482,Valmojado - Parque Aluche,40.38946,-3.75866,1141,POINT (-3.75875 40.38962)
3147,1484,Valmojado - Maqueda,40.386845,-3.75971,1270,POINT (-3.75995 40.38692)
3149,1487,Castellana - José Vasconcelos,40.47117,-3.6874466666666663,2100,POINT (-3.6875 40.47111)
3150,1488,Castellana - Marqués Torrelaguna,40.47314,-3.6873699999999996,2101,POINT (-3.68679 40.47326)
3152,1490,I. S. Carlos III - Campus Chamartín,40.474689999999995,-3.6919000000000004,2069,POINT (-3.69186 40.47477)
3154,1492,Hospital Carlos III,40.474585000000005,-3.6976250000000004,2007,POINT (-3.69762 40.47466)
3156,1494,Sinesio Delgado - Ginzo De Limia,40.473803333333336,-3.70229,2038,POINT (-3.7025 40.47376)
3158,1496,Sinesio Delgado - Ribadavia,40.47286,-3.704605,2037,POINT (-3.7046 40.47293)
3160,1498,Ribadavia,40.472494999999995,-3.70815,2047,POINT (-3.7082 40.47259)
3162,1500,Ribadavia - Chantada,40.472115,-3.711535,2048,POINT (-3.71093 40.47235)
3163,1501,Betanzos - Chantada,40.473575,-3.7117899999999997,2054,POINT (-3.71167 40.47355)
3165,1503,Betanzos - Fernández Almagro,40.475067499999994,-3.710845,2055,POINT (-3.71123 40.47454)
3167,1505,Betanzos - La Bañeza,40.4764,-3.71168,2060,POINT (-3.71154 40.47627)
3169,1507,La Bañeza - Ponferrada,40.47631,-3.7136050000000003,2059,POINT (-3.71369 40.47636)
3171,1509,Metro Peñagrande,40.47585333333333,-3.7160699999999998,2058,POINT (-3.71648 40.47586)
3173,1511,La Bañeza - Cándido Mateos,40.475365,-3.71826,2056,POINT (-3.71823 40.4755)
3175,1513,César Manrique - Chantada,40.47405666666666,-3.7206333333333332,2051,POINT (-3.72087 40.47402)
3177,1515,César Manrique - La Cabrera,40.47236,-3.720406666666667,2050,POINT (-3.72044 40.47253)
3179,1517,Joaquín Lorenzo - Isla Malaita,40.472993333333335,-3.7226500000000002,2052,POINT (-3.72297 40.47313)
3181,1520,Joaquín Lorenzo - Doctor Castroviejo,40.4741625,-3.724315,2053,POINT (-3.72452 40.4737)
3182,1522,Barrio Peñagrande,40.474849999999996,-3.7293266666666667,2011,POINT (-3.72947 40.47473)
3183,1523,Doctor Castroviejo - López Ibor,40.471836,-3.7283540000000004,1437,POINT (-3.72772 40.47277)
3185,1525,Castellana - Sinesio Delgado,40.47424,-3.68792,2105,POINT (-3.68792 40.47424)
3190,1532,Junta Municipal Tetuán,40.464527999999994,-3.694954,2087,POINT (-3.69306 40.46535)
3192,1535,Blanco Argibay - Muller,40.46542,-3.69887,2089,POINT (-3.69887 40.46542)
3193,1537,Blanco Argibay - Pinos Baja,40.46707,-3.703935,2079,POINT (-3.70379 40.46691)
3194,1539,Blanco Argibay - Sorgo,40.46764,-3.70592,2080,POINT (-3.70592 40.46764)
3205,1552,Gómez De La Serna - Julio Calvo,40.48258,-3.722645,2014,POINT (-3.72272 40.48232)
3207,1554,Metro Lacoma,40.48529,-3.72272,685,POINT (-3.72263 40.48529)
3209,1556,Riscos De Polanco,40.4868,-3.72241,684,POINT (-3.72261 40.48661)
3211,1558,Senda Del Infante - Cerro Minguete,40.48719,-3.7178299999999997,693,POINT (-3.71888 40.48726)
3219,1568,Alvarado,40.449145,-3.70369,1814,POINT (-3.7035 40.44925)
3220,1569,Teruel,40.451485,-3.703315,1813,POINT (-3.7031 40.4516)
3222,1571,Estrecho,40.45429166666667,-3.7030616666666667,1817,POINT (-3.70258 40.45484)
3223,1572,Bravo Murillo - Lope De Haro,40.456943333333335,-3.702106666666667,1816,POINT (-3.70229 40.45741)
3224,1573,Francos Rodríguez - Villaamil,40.45659,-3.705425,1812,POINT (-3.70548 40.45668)
3226,1575,Francos Rodríguez - Numancia,40.457356,-3.7117150000000003,1411,POINT (-3.70926 40.45715)
3230,1579,Instituto La Paloma,40.45827,-3.7144899999999996,1410,POINT (-3.71445 40.45839)
3232,1581,Francos Rodríguez - Antonio Machado,40.45961,-3.718845,1000,POINT (-3.71884 40.45975)
3234,1583,Antonio Machado - Martín Alzaga,40.462244999999996,-3.71873,1004,POINT (-3.71904 40.46183)
3236,1585,Isla De Oza - Aurora,40.46426,-3.7227,1008,POINT (-3.7227 40.46426)
3237,1587,Nueva Zelanda - Ruperto Andrés,40.467375000000004,-3.7242699999999997,741,POINT (-3.72422 40.46739)
3239,1589,López Ibor - Isla Cristina,40.469565,-3.7259849999999997,534,POINT (-3.72586 40.46956)
3244,1594,Islas Aleutianas - Herrera Oria,40.476870000000005,-3.7290650000000003,2012,POINT (-3.72893 40.47728)
3252,1604,Arzobispo Morcillo - Facultad Medicina,40.480945,-3.6913400000000003,2092,POINT (-3.69131 40.48099)
3254,1606,Julio Palacios,40.482704999999996,-3.693885,2082,POINT (-3.69378 40.48273)
3256,1608,Pedro Rico - Julio Palacios,40.484975000000006,-3.6942649999999997,1414,POINT (-3.69441 40.48503)
3258,1610,Pedro Rico - Arzobispo Morcillo,40.48409,-3.6981650000000004,2043,POINT (-3.6981 40.48422)
3262,1615,Colegio Valdeluz,40.48286,-3.709245,2023,POINT (-3.70927 40.48291)
