"","stop_id","weighted_net_income_hh_multi","weighted_net_income_hh_walk","percent_change_income","log_change_income","weighted_gini_multi","weighted_gini_walk","percent_change_gini","log_change_gini","area","ellipticity","number_of_accessible_stops","concave_area","distance_betweenness","distance_from_landuse_centroid","cultural_institutions_multimodal","drugstores_multimodal","groceries_multimodal","healthcare_multimodal","parks_multimodal","religious_organizations_multimodal","restaurants_multimodal","schools_multimodal","services_multimodal","cultural_institutions_walk15","drugstores_walk15","groceries_walk15","healthcare_walk15","parks_walk15","religious_organizations_walk15","restaurants_walk15","schools_walk15","services_walk15","walk_area","area_difference","stop_name","stop_lat","stop_lon","cluster","eigenvector_centrality","degree_centrality","closeness_centrality","betweenness_centrality","cultural_institutions_multimod_d","drugstores_multimodal_d","groceries_multimodal_d","healthcare_multimodal_d","parks_multimodal_d","religious_organ_multimod_d","restaurants_multimodal_d","schools_multimodal_d","services_multimodal_d","cultural_institutions_walk15_d","drugstores_walk15_d","groceries_walk15_d","healthcare_walk15_d","parks_walk15_d","religious_organizations_walk15_d","restaurants_walk15_d","schools_walk15_d","services_walk15_d","multimod_sum","walk_sum","gini_diff","access_diff"
"53","1046",34939.9184798558,35160.5226879975,-0.627420161239759,-0.00629396713395086,28.6154136862628,28.5994404883838,0.0558514348749286,0.000558358437660013,2.905,0.2247,40,0.894,7.004,8.332,3,24,25,3,72,5,51,34,29,1,18,15,2,52,3,34,22,21,2.092,0.813,"Santa Eugenia",40.38406,-3.61285,322,7.25949357271743e-06,0.0014570179698882,0.0830108047089179,0.0020217268561061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0159731978789637,0
"54","1048",35639.9519276236,41644.084020505,-14.4177311954442,-0.15569206443057,29.4639019751087,29.1466302708822,1.08853648355865,0.0108265457119001,4.452,0.4435,59,1.774,5.731,6.614,2,24,29,3,161,9,45,29,32,1,9,22,3,120,4,28,14,21,2.951,1.501,"José Prat - Indalecio Prieto",40.39743,-3.62332,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.317271704226503,0
"55","1049",52028.0849432578,39152.578369599,32.8854627455554,0.284317388838853,40.2506261903055,40.1785026426561,0.179507803690322,0.00179346880982818,5.575,0.5603,76,1.988,1.317,3.916,106,124,162,11,68,54,1654,47,244,86,86,153,3,30,51,1578,28,179,3.424,2.151,"Carrera De San Jerónimo - Cedaceros",40.41657,-3.69924,1832,0.0233970469229955,0.0053423992229237,0.13758770464417,0.172619413796366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0721235476494897,0
"56","105",68641.9528768555,64015.9306593612,7.226360953979,0.0697719368405195,37.3016889758178,37.0616397642321,0.647702619508325,0.00645614039764523,3.225,0.5612,47,0.767,6.167,2.309,2,61,37,15,44,14,234,36,111,3,61,50,14,36,12,250,32,116,3.521,-0.296,"Madre Molas",40.46267,-3.68456,1689,6.95426766186632e-05,0.0009713453132588,0.0769662081339712,4.71985089047067e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.240049211585671,0
"57","1051",30922.5636080188,30544.3154096482,1.23835873647092,0.0123075379461117,28.9235398778966,28.9391120305516,-0.0538100569172486,-0.000538245397240786,4.723,0.3211,60,3.803,6.817,8.616,2,24,33,1,114,10,70,39,39,2,23,22,1,87,8,53,36,30,3.06,1.663,"Montes De Barbanza",40.37784,-3.61908,343,2.23074647526387e-05,0.0009713453132588,0.0897911124678383,0.0161815871176694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0155721526549861,0
"58","1052",35705.1670052329,35111.4221712879,1.69103043177369,0.0167689168324885,29.1926823309294,29.0725903640327,0.413076252899938,0.00412225435158994,5.407,0.4034,85,2.347,4.249,5.368,1,60,50,2,231,16,81,56,83,1,38,26,0,128,10,40,36,55,3.157,2.25,"Hacienda De Pavones 204",40.40242,-3.63997,1549,2.91712283386672e-05,0.0009713453132588,0.0918048867487069,0.0005257984391302,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.120091966896695,1
"59","1053",36203.6802557949,35147.1088364194,3.00614034654461,0.0296184154796362,29.3140454850909,29.0639795848212,0.860398004133899,0.00856717675753931,5.296,0.5649,90,2.455,4.257,5.356,1,58,47,1,222,17,67,57,78,1,38,26,0,127,11,40,36,55,3.16,2.136,"Hacienda De Pavones 155",40.4026,-3.63985,1549,2.91712283386672e-05,0.0009713453132588,0.0918048867487069,0.0005257984391302,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.250065900269686,1
"60","1054",35607.4697089781,36133.9532027782,-1.45703264418814,-0.0146775161146688,29.1835444344768,29.2058636558974,-0.0764203438171777,-0.000764495590471207,6.426,0.2923,95,2.437,4.62,5.65,4,60,51,2,240,19,91,61,80,1,32,21,1,165,8,28,32,26,3.529,2.897,"Fuente Carrantona - Hacienda De Pavones",40.40139,-3.63573,1520,5.79541054667784e-05,0.0019426906265177,0.0917926084436717,0.0026607122850938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0223192214206129,0
"61","1055",34671.4840106702,36040.7332071627,-3.799171311588,-0.0387322141288758,29.24875923146,29.1638478812523,0.29115276747249,0.00290729738710175,5.488,0.4103,90,1.762,4.594,5.637,2,57,48,2,224,17,82,54,80,1,33,20,1,165,8,30,32,28,3.486,2.002,"Fuente Carrantona - Hacienda De Pavones",40.40138,-3.63605,1520,5.79541054667784e-05,0.0019426906265177,0.0917926084436717,0.0026607122850938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.084911350207733,0
"62","1056",37599.607055281,39053.8812285114,-3.7237634966962,-0.0379486629179847,29.1737569432829,29.0743368332793,0.341951428071121,0.00341368103588006,5.687,0.342,80,1.729,4.708,5.526,3,47,39,2,211,10,66,45,65,2,28,16,0,171,8,16,27,24,3.297,2.39,"Fuente Carrantona - Luis De Hoyos",40.4034,-3.63439,1517,0.0001915313259813,0.0024283632831471,0.098615834091671,0.0083362175221619,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.0994201100036065,1
"63","1057",36174.0566705124,38699.4123847107,-6.52556604501843,-0.0674822207198035,29.1990175897506,29.1281477721785,0.243303549976385,0.00243008046106451,6.389,0.4833,111,2.697,4.674,5.511,2,56,53,3,243,16,82,55,78,2,29,18,0,171,8,17,27,24,3.291,3.098,"Fuente Carrantona - Luis De Hoyos",40.40335,-3.6348,1517,0.0001915313259813,0.0024283632831471,0.098615834091671,0.0083362175221619,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.0708698175720777,1
"64","1058",37776.6939508837,42973.0701255351,-12.0921687919236,-0.128881293023386,29.0913419479045,28.8313061267338,0.901921751403081,0.00897878728923591,5.549,0.4166,75,1.491,4.947,5.345,2,42,36,4,210,11,62,45,51,1,18,10,0,145,4,13,21,16,3.204,2.345,"Fuente Carrantona - García Tapia",40.40716,-3.63134,1547,0.0009461421123958,0.0019426906265177,0.107485905199415,0.0154118561154048,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.260035821170622,1
"65","1059",37764.7005702262,42525.8386344616,-11.1958710683182,-0.118737040092519,29.2387411825349,28.8822880398123,1.23415825723785,0.0122660461002451,5.876,0.4048,93,2.184,4.908,5.3,3,46,45,3,223,14,71,52,70,1,19,10,0,145,4,13,19,18,3.207,2.669,"Fuente Carrantona - García Tapia",40.4074,-3.6318,1547,0.0009461421123958,0.0019426906265177,0.107485905199415,0.0154118561154048,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.356453142722565,1
"66","106",72375.3792813157,64712.210501297,11.8419208997121,0.111916267776523,37.3142911623543,37.0932647647184,0.595866659454071,0.00594098394930405,3.934,0.3028,56,1.281,6.128,2.273,5,65,37,18,43,16,204,46,99,3,61,46,14,37,13,242,32,116,3.488,0.446,"Madre Molas",40.46232,-3.6845,1689,6.95426766186632e-05,0.0009713453132588,0.0769662081339712,4.71985089047067e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.221026397635981,0
"67","1060",32815.8434964358,33845.0267488933,-3.04086996323963,-0.0308806361004871,29.3264731350063,29.4618321075201,-0.459438408377735,-0.00460497070477928,3.083,0.7892,39,0.51,6.102,6.261,1,21,12,1,102,9,26,34,14,3,17,22,2,100,7,40,22,23,3.473,-0.39,"Plaza Alosno",40.40553,-3.61775,510,0.0001673236487532,0.0014570179698882,0.0976616231086657,0.0009903917845586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.135358972513711,0
"68","1061",34689.5286695876,34285.6437487609,1.17800010927681,0.0117111570080563,29.4440481302368,29.463922890009,-0.0674545607740274,-0.000674773215989253,2.982,0.7732,31,0.505,6.072,6.216,1,21,13,0,123,8,25,26,20,3,17,22,1,102,7,35,20,25,3.399,-0.417,"Plaza Alosno - Camino Viejo Vicálvaro",40.40583,-3.6181,510,0.0001673236487532,0.0014570179698882,0.0976616231086657,0.0009903917845586,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,-0.0198747597722537,-1
"69","1062",36267.4366387809,32956.2377587639,10.0472599580527,0.0957397235195104,29.5091275338444,29.2670332280475,0.827191139978278,0.00823788664507779,4.316,0.2955,59,1.067,6.225,6.355,1,26,30,3,163,9,45,31,34,3,17,20,1,90,7,32,21,23,3.43,0.886,"Plaza Alosno",40.40546,-3.61631,513,7.15447787729875e-05,0.0014570179698882,0.0907688238405924,0.0004580956272102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.242094305796908,0
"70","1064",35020.1246198335,30038.5099030808,16.5840939940957,0.153442663477932,28.7545462465816,29.4150442152475,-2.24544271914964,-0.0227103664103978,4.869,0.6206,85,1.182,6.346,6.298,1,26,28,3,129,9,46,36,30,3,15,13,1,58,7,22,21,10,2.985,1.884,"Avenida De Daroca - Casalarreina",40.40748,-3.61484,508,0.0046666438990552,0.0024283632831471,0.119051749060422,0.0260867635292952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.660497968665922,0
"71","1065",31484.6372289751,30002.1728616376,4.94119000705125,0.0482299120865981,28.9375856222816,29.4340151482526,-1.68658446178875,-0.0170096926818818,3.167,0.4239,51,0.861,6.362,6.288,1,20,17,2,52,8,27,32,14,3,14,12,1,55,7,22,20,10,2.974,0.193,"Avenida De Daroca - Casalarreina",40.40778,-3.61466,508,0.0046666438990552,0.0024283632831471,0.119051749060422,0.0260867635292952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.496429525970974,0
"72","1066",33832.9795041873,30363.5497904095,11.4262981032399,0.108193182794526,29.2595316142735,29.1493617828276,0.377949377645701,0.00377236943514724,4.142,0.5987,78,1.05,6.495,6.497,1,23,27,3,122,8,45,33,28,3,15,14,1,57,7,23,22,11,3.105,1.037,"Avenida De Daroca - Calahorra",40.40627,-3.6131,507,0.0010882522532677,0.0024283632831471,0.106794605809129,0.0037462042816416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.110169831445891,0
"73","1067",35203.6695235028,31458.9783129502,11.9034101276298,0.112465903643188,29.0162644300112,28.6551390021913,1.26024664473746,0.0125237163075436,5.41,0.5245,91,1.998,6.733,6.809,1,25,34,4,128,10,51,45,32,3,20,13,1,51,8,21,28,12,3.286,2.124,"Avenida De Daroca - Campus Universitario",40.40439,-3.61037,505,0.0003717812298732,0.0009713453132588,0.0976894244911514,1.27937690682208e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.361125427819971,0
"74","1069",33341.1059455526,31577.1330195265,5.58623521943981,0.0543578284872321,28.4059888401739,28.3886960159943,0.0609144716256039,0.000608959262921402,4.186,0.6014,77,1.458,7.216,7.195,1,23,20,2,60,9,30,36,16,1,19,9,0,40,8,19,27,12,3.072,1.114,"San Cipriano",40.40418,-3.60467,527,0.0002153784843089,0.0014570179698882,0.099430171914236,0.0064580685261671,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.0172928241795418,1
"75","107",72050.3997050629,70073.0343160149,2.82186351475875,0.0278278245244232,37.7515368580443,37.3463057445981,1.08506344969536,0.0107921887645562,3.553,0.5029,48,0.961,6.024,2.075,2,62,32,19,48,12,203,37,100,3,60,39,16,38,15,213,36,106,3.509,0.044,"Fray Bernardino Sahagún",40.46122,-3.68226,1705,7.89152078624863e-05,0.0009713453132588,0.080675495650811,0.0001405104987058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.405231113446114,0
"76","1070",38230.9436978109,40759.2410458858,-6.20300398927609,-0.0640373559607653,28.914322587462,28.8410449574574,0.254074115943656,0.00253751893335777,3.215,0.51,43,0.368,7.354,5.919,1,24,16,1,77,8,36,40,22,0,19,15,1,66,7,29,33,17,2.507,0.708,"Las Rosas",40.425,-3.60612,1041,1.81657805249242e-05,0.0009713453132588,0.0743348135311744,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.0732776300045721,1
"77","1072",37678.1194712036,42345.8455385642,-11.0228666070907,-0.116790777437207,28.860305738403,28.8264131975922,0.117574602772899,0.00117505537966635,3.523,0.5069,46,0.61,7.418,6.058,1,25,16,1,83,9,41,41,22,0,17,13,1,59,7,26,31,16,2.264,1.259,"Ginebra - Suecia",40.42387,-3.60495,1042,5.53999159494834e-05,0.0024283632831471,0.0802948172990679,0.0030578487533007,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.0338925408107436,1
"78","1073",32365.8282734028,33584.2344998835,-3.62791126439069,-0.0369535622328762,28.3500930705559,27.9676808920452,1.36733603328337,0.0135807234247501,4.481,0.367,80,1.524,7.961,7.966,1,23,24,0,53,8,41,29,26,0,12,11,0,29,5,7,15,10,2.701,1.78,"Puerta Arganda",40.40127,-3.59612,496,0.0002118020969538,0.0038853812530354,0.100136173523976,0.0197230334183228,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,8,7,0.382412178510641,1
"79","1074",34360.4342180039,31458.5171398421,9.22458317174309,0.0882359726072267,28.4390997211768,28.5660061028722,-0.444256649803829,-0.00445246402106395,4.319,0.4911,75,1.475,6.891,6.931,1,25,29,2,74,11,41,44,29,3,20,12,1,44,8,19,27,13,3.302,1.017,"Metro Vicálvaro",40.40437,-3.6085,506,0.0010912492673376,0.0024283632831471,0.108129398172461,0.0095031101380716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.126906381695377,0
"80","1075",34360.4342180039,30588.6990244395,12.3304858129169,0.116275106528436,28.4390997211768,28.6707610273465,-0.808005430859267,-0.00811287486153257,4.319,0.4911,75,1.475,6.842,6.791,1,25,29,2,74,11,41,44,29,2,19,11,0,39,6,17,25,10,3.004,1.315,"Artilleros - Campus Universitario",40.40588,-3.60901,506,0.0010912492673376,0.0024283632831471,0.108129398172461,0.0095031101380716,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-0.231661306169642,1
"81","1076",34134.268141108,28392.0958493951,20.2245453177251,0.184191019240641,29.225543319195,29.3539479821148,-0.437435751395444,-0.00438395300875865,4.433,0.6414,76,1.334,6.657,6.513,1,25,28,3,147,9,44,35,30,2,16,11,1,46,7,20,23,9,2.964,1.469,"Calahorra",40.40781,-3.61118,504,0.0004843681561123,0.0014570179698882,0.0978379662627702,1.27937690682208e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.128404662919792,0
"82","1077",34350.9483024704,29617.8069822489,15.9807284957266,0.148253857659019,29.2704054837538,29.3167687108858,-0.158145761523861,-0.0015827094393116,4.478,0.5689,66,1.188,6.483,6.419,1,25,28,3,151,8,43,35,30,3,15,12,1,55,7,21,22,10,2.947,1.531,"Avenida De Daroca - Calahorra",40.40724,-3.61323,507,0.0010882522532677,0.0024283632831471,0.106794605809129,0.0037462042816416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0463632271320193,0
"83","1078",35368.4257491539,37615.1092941208,-5.97282205775229,-0.0615863184620685,32.4262491978409,32.3630981920631,0.195132757077469,0.0019494262041881,3.949,0.5025,52,1.089,3.748,1.892,1,67,59,1,93,18,110,50,85,3,68,62,2,89,18,116,46,96,3.569,0.38,"Avenida De Daroca - Ricardo Ortiz",40.43076,-3.65799,1928,0.0001316549205604,0.0019426906265177,0.0896933263634779,0.0024062717398212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0631510057778613,0
"84","1079",34733.588938923,33317.1617110528,4.2513442175967,0.0416345687812797,32.2923905694558,32.2035430682349,0.275893559390783,0.00275513671673649,4.532,0.6811,51,1.677,3.962,2.272,2,78,59,1,106,25,116,50,90,4,64,58,1,73,17,93,48,79,3.539,0.993,"Avenida De Daroca - Mateo García",40.42941,-3.65307,1988,8.98085320149061e-06,0.0014570179698882,0.0768685134025237,0.0010454789319984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0888475012208971,0
"85","108",69887.0061767071,70497.2376155314,-0.865610425974736,-0.00869378593883857,36.665648488272,37.395288622869,-1.95115524299175,-0.0197044155976222,4.592,0.3162,70,1.553,5.997,2.05,5,76,47,18,51,19,238,56,111,3,60,39,16,41,15,209,35,108,3.542,1.05,"Fray Bernardino Sahagún",40.46098,-3.68224,1705,7.89152078624863e-05,0.0009713453132588,0.080675495650811,0.0001405104987058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.729640134597005,0
"86","1080",33308.6642930148,31554.9102451864,5.55778493490078,0.0540883414831446,31.9169432679845,31.9717039960299,-0.171278728378466,-0.00171425578097951,5.31,0.5642,68,1.117,4.194,2.726,2,78,53,1,117,22,93,53,74,2,60,42,1,78,19,67,43,56,3.829,1.481,"Avenida De Daroca - Santa Prisca",40.42751,-3.64795,2001,1.40927526370565e-06,0.0024283632831471,0.0767481735500223,0.0053789053618248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0547607280453271,0
"87","1081",35215.8757883758,31569.241631027,11.5512250815833,0.109313717184096,32.5505340766001,31.9782526576876,1.78959565126493,0.0177377090865492,5.478,0.5477,69,1.211,4.199,2.705,3,90,70,2,113,27,135,63,108,2,60,40,1,77,18,67,41,56,3.746,1.732,"Avenida De Daroca - Santa Prisca",40.4277,-3.64804,2001,1.40927526370565e-06,0.0024283632831471,0.0767481735500223,0.0053789053618248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.572281418912489,0
"88","1082",32533.9053578692,31182.7893791679,4.33289005121497,0.0424164671645268,31.5301021189185,31.8036257206817,-0.860039053928795,-0.00863758732280181,3.609,0.8478,45,0.639,4.33,3.029,1,53,38,1,83,14,56,30,50,1,51,31,1,60,16,37,33,31,3.538,0.0710000000000001,"Cementerio La Almudena",40.42599,-3.64491,1975,3.32083583331907e-07,0.0009713453132588,0.0716847125996588,0.0004302750924635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.273523601763205,0
"89","1083",34789.4832686392,31167.5699301233,11.6207755260875,0.109937007261404,32.235080865749,31.8103741211519,1.33512024404244,0.0132628605818046,4.808,0.6358,57,1.718,4.338,2.989,2,79,59,1,109,25,120,51,90,1,57,32,1,65,20,44,37,36,3.675,1.133,"Cementerio La Almudena",40.42637,-3.64508,1975,3.32083583331907e-07,0.0009713453132588,0.0716847125996588,0.0004302750924635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.424706744597135,0
"90","1084",32460.5932125764,31663.52733839,2.51729968574919,0.0248613757710081,31.0275085870805,30.6900531041705,1.09955978819757,0.0109355858072677,4.116,0.8232,57,0.97,4.683,3.641,2,52,35,2,100,15,55,40,45,0,27,12,1,68,11,11,23,12,3.491,0.625,"Largo Caballero - Avenida Daroca",40.42315,-3.63854,1993,5.35883164764995e-07,0.0019426906265177,0.0717746714539687,0.0019082240641764,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.337455482909938,1
"91","1085",33033.2973030561,31403.6727256226,5.18928022104842,0.0505912100839947,31.6497432691469,31.097793275079,1.77488476171156,0.0175931761154815,4.566,0.7934,56,1.277,4.596,3.503,3,66,49,2,112,21,83,45,65,0,29,14,1,61,13,13,22,13,3.465,1.101,"Avenida De Daroca - Arriaga",40.42377,-3.63999,1993,5.35883164764995e-07,0.0019426906265177,0.0717746714539687,0.0019082240641764,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.55194999406794,1
"92","1086",32358.6428011072,31057.1462358195,4.19065085827722,0.0410522162566586,31.4592118021241,30.6639246511596,2.59355956555405,0.0256049725127616,3.871,0.8155,50,0.995,4.769,3.689,2,55,39,2,98,15,57,32,51,0,27,13,1,70,12,14,24,12,3.392,0.479,"Largo Caballero - Avenida Daroca",40.42337,-3.63756,1993,5.35883164764995e-07,0.0019426906265177,0.0717746714539687,0.0019082240641764,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.795287150964437,1
"93","1087",32814.2857295574,32058.7120647175,2.35684347928479,0.0232949873845272,29.108386071633,28.9658544502521,0.492067726245401,0.00490861029899215,3.829,0.1342,51,1.08,6.589,5.198,2,32,20,2,99,12,44,49,27,2,26,16,1,82,11,27,39,20,3.222,0.607,"Arcos De Jalón - Albericia",40.42484,-3.61547,1057,4.16840182494896e-05,0.0014570179698882,0.084949253238716,0.0006954382487721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.142531621380908,0
"94","1088",34295.8842648966,31382.6691370328,9.28287876070473,0.0887695524660488,30.9532871899299,30.224486151835,2.41129339448062,0.0238268075916207,5.054,0.3839,78,0.939,6.686,4.397,2,40,24,2,95,18,77,46,46,2,24,15,1,56,9,55,27,13,3.516,1.538,"San Romualdo - Cronos",40.43604,-3.62042,1020,0.0007023374976851,0.0024283632831471,0.0853365384615384,0.0039291361797332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.728801038094907,0
"95","1089",33736.2345331704,31087.5589903306,8.52004991341912,0.0817647617492637,30.7058492628078,30.1838453256526,1.72941496195482,0.0171463079109753,5.696,0.4356,85,1.616,6.659,4.382,2,45,27,2,112,21,85,54,51,2,25,15,1,57,9,58,29,14,3.54,2.156,"San Romualdo - Cronos",40.43587,-3.62066,1020,0.0007023374976851,0.0024283632831471,0.0853365384615384,0.0039291361797332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.522003937155137,0
"96","109",70069.2557724451,72359.842294173,-3.16554935597526,-0.0321673599382928,36.9875331036038,37.5613676765304,-1.52772544883969,-0.0153951540699987,4.318,0.4191,66,1.491,5.954,1.929,2,73,44,18,51,17,236,43,111,3,63,36,18,45,15,176,44,97,3.624,0.694,"Alfonso XIII - Paseo De La Habana",40.46042,-3.68046,1707,0.0003939644999099,0.0029140359397765,0.0877402309626283,0.0057618829075524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.5738345729266,0
"97","1090",36950.8662742136,36766.5483483669,0.501319634631582,0.00500067211768383,30.8579451924634,31.1303633229194,-0.875088182011032,-0.00878939563762159,5.053,0.3272,89,1.445,7.311,4.713,1,34,23,0,106,13,58,43,20,1,20,15,0,68,10,38,25,10,3.305,1.748,"Avenida De Canillejas - Néctar",40.44104,-3.61567,1030,0.0138210847695298,0.0029140359397765,0.101684033779446,0.0404841219290957,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,8,-0.272418130455964,0
"98","1091",36627.4762179683,32926.4947672676,11.2401319267664,0.106521029342147,32.8993896348563,32.1583126510961,2.30446476405824,0.0227831298495614,3.605,0.5724,45,0.816,4.016,2.276,2,69,65,2,75,22,126,46,96,4,67,57,1,71,17,89,44,79,3.496,0.109,"Avenida De Daroca - Mateo García",40.42971,-3.65257,1988,8.98085320149061e-06,0.0014570179698882,0.0768685134025237,0.0010454789319984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.741076983760195,0
"99","1092",39798.9776391354,36178.5118617571,10.0072269174934,0.0953758768961633,33.5682504238943,32.3253856996089,3.84485659609756,0.0377278358672419,3.442,0.809,50,0.602,4.073,1.945,4,77,72,5,63,20,180,55,122,4,68,65,2,78,19,113,50,99,3.575,-0.133,"Alcalá - Alcalde López Casero",40.43234,-3.65465,1927,2.68296411585928e-05,0.0014570179698882,0.0827738693467336,0.0024602657559671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1.24286472428539,0
"100","1093",26200.6169524057,26542.1591000711,-1.28679112493342,-0.0129514199814486,30.3027579048151,30.3505389406067,-0.15743060077146,-0.00157554652956249,2.272,0.5878,33,0.359,4.045,7.699,5,22,6,0,47,10,8,26,1,5,26,9,0,53,8,6,29,2,3.188,-0.916,"Barros - Villuercas",40.37524,-3.66674,1336,0.0003451898382191,0.0019426906265177,0.0966575908365411,0.001647095794633,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,8,-0.0477810357915729,0
