stop_id,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
F01514,0.227009,0.220978,0.497815,0.486951
F01515,0.228627,0.220801,0.491157,0.487235
F01518,0.181423,0.231339,0.552139,0.483489
F01519,0.223991,0.226956,0.494473,0.491496
F01525,0.136697,0.134438,0.437082,0.416193
F01526,0.136633,0.160693,0.437599,0.439313
F01530,0.217785,0.195371,0.455639,0.474404
F01531,0.139426,0.170084,0.427615,0.435784
F01532,0.138317,0.152155,0.425851,0.440236
F01533,0.272446,0.223398,0.356249,0.435048
F01534,0.279019,0.210908,0.354366,0.436610
F01535,0.149722,0.159802,0.408301,0.438750
F01536,0.147137,0.203859,0.409896,0.426969
F01537,0.146900,0.250967,0.406772,0.421636
F01538,0.148746,0.150080,0.416650,0.430123
F01539,0.159916,0.236813,0.391800,0.411139
F01540,0.160441,0.202312,0.391576,0.409506
F01545,0.117526,0.134775,0.316575,0.329314
F01546,0.124158,0.128114,0.376064,0.337907
F01549,0.118200,0.139185,0.309763,0.371093
F01550,0.120019,0.116959,0.307423,0.393843
F01551,0.119290,0.115058,0.328662,0.364725
F01552,0.119228,0.117768,0.320503,0.409181
F01553,0.133090,0.125828,0.216527,0.254209
F01554,0.133226,0.114078,0.217184,0.191869
F01560,0.145424,0.158718,0.478825,0.479872
F01561,0.150282,0.128007,0.477991,0.485144
F01563,0.153186,0.202283,0.442168,0.468647
F01564,0.153036,0.212644,0.436066,0.455370
F01565,0.152577,0.199125,0.438264,0.463783
F01566,0.153274,0.217467,0.441045,0.441224
F01567,0.149982,0.200011,0.434510,0.450886
F01568,0.150060,0.152830,0.435946,0.435823
F01569,0.151084,0.200074,0.429919,0.462861
F01570,0.151591,0.199189,0.431309,0.452717
F01571,0.151902,0.192247,0.427062,0.464137
F01572,0.152638,0.201172,0.423527,0.456355
F01574,0.155833,0.161335,0.423058,0.436275
F01575,0.165071,0.152085,0.411787,0.440609
F01577,0.175076,0.157401,0.364152,0.405797
F01581,0.171070,0.153581,0.345732,0.431861
F01583,0.149014,0.141528,0.435750,0.422280
F01584,0.149040,0.149813,0.432654,0.425256
F01585,0.152412,0.152989,0.412381,0.424393
F01588,0.122235,0.141062,0.399678,0.414794
F01589,0.122172,0.130350,0.399630,0.398129
F01590,0.121184,0.127662,0.416734,0.419163
F01591,0.119386,0.127624,0.392337,0.418907
F01592,0.121130,0.125851,0.391831,0.394129
F01593,0.107838,0.124918,0.361989,0.388660
F01594,0.108951,0.126421,0.381336,0.387360
F01595,0.107259,0.129593,0.362605,0.395173
F01596,0.107698,0.126878,0.359785,0.390449
F01597,0.106095,0.126472,0.369084,0.381626
F01600,0.108927,0.125219,0.277084,0.391051
F01601,0.111221,0.131978,0.298674,0.337353
F01602,0.117969,0.164848,0.291589,0.405875
F01603,0.116523,0.121923,0.297252,0.381324
F01604,0.123613,0.133717,0.294984,0.276644
F01605,0.140827,0.159798,0.275536,0.383183
F01606,0.141146,0.130318,0.279472,0.282762
F01608,0.137528,0.125237,0.224240,0.232334
F01609,0.147018,0.137774,0.222461,0.368186
F01610,0.145601,0.130517,0.220420,0.301175
F01611,0.115680,0.176044,0.310713,0.427283
F01612,0.117557,0.128388,0.308652,0.345805
F01614,0.111904,0.133846,0.317908,0.302575
F01615,0.114777,0.154551,0.389375,0.458485
F01619,0.117322,0.162619,0.418222,0.460780
F01620,0.117424,0.159037,0.420010,0.459177
F01621,0.117466,0.166525,0.409059,0.451663
F01622,0.115319,0.151990,0.423244,0.461934
F01623,0.138353,0.157441,0.457661,0.452726
F01624,0.138247,0.153596,0.454318,0.463673
F01625,0.133901,0.160632,0.456606,0.462401
F01626,0.134660,0.160189,0.453646,0.457663
F01630,0.143658,0.158046,0.466213,0.452050
F01636,0.150092,0.150284,0.431880,0.421147
F01637,0.160178,0.240788,0.406913,0.411551
F01638,0.159405,0.212525,0.405611,0.408063
F01639,0.160369,0.153776,0.421354,0.431523
F01640,0.158847,0.151769,0.422744,0.425748
F01641,0.149096,0.141953,0.430493,0.453124
F01645,0.153680,0.193744,0.422910,0.431605
F01646,0.153007,0.158054,0.425608,0.433183
F01649,0.146556,0.156788,0.442956,0.442038
F01653,0.147330,0.148849,0.453489,0.432227
F01668,0.133048,0.162405,0.432476,0.467581
F01669,0.129638,0.131794,0.421864,0.461035
F01670,0.122640,0.162324,0.410099,0.480848
F01671,0.117348,0.117847,0.403495,0.444283
F01674,0.104175,0.116969,0.381055,0.430783
F01676,0.106741,0.137118,0.399149,0.425731
F01677,0.106493,0.137049,0.398441,0.429506
F01678,0.105917,0.134520,0.399766,0.420768
F01679,0.106764,0.150058,0.399871,0.445841
F01681,0.107295,0.139295,0.397584,0.439020
F01682,0.107036,0.137362,0.397760,0.419883
F01683,0.108063,0.135384,0.409677,0.436840
F01684,0.114445,0.137821,0.394043,0.421803
F01685,0.115136,0.121281,0.401152,0.418006
F01686,0.151279,0.138685,0.381435,0.435899
F01689,0.120799,0.138721,0.367547,0.428542
F01692,0.128023,0.154050,0.371907,0.433762
F01693,0.148897,0.150003,0.419808,0.419892
F01694,0.151488,0.146037,0.419832,0.424110
F01695,0.127997,0.149117,0.404633,0.416768
F01696,0.125047,0.133476,0.412846,0.397387
F01697,0.127520,0.142322,0.441834,0.422744
F01698,0.125764,0.140926,0.444297,0.426502
F01699,0.121913,0.130814,0.443780,0.410985
F01700,0.123135,0.138912,0.442610,0.415712
F01701,0.121499,0.132013,0.448318,0.429378
F01704,0.122186,0.125661,0.443277,0.433764
F01706,0.123293,0.113008,0.440816,0.403209
F01707,0.123355,0.113643,0.439028,0.404689
F01708,0.123589,0.107736,0.442210,0.395063
F01709,0.122922,0.137775,0.442493,0.415329
F01710,0.122709,0.121470,0.440399,0.401866
F01711,0.119318,0.122545,0.438565,0.405618
F01712,0.116932,0.121014,0.437351,0.388075
F01713,0.119738,0.113714,0.435598,0.400480
F01714,0.124743,0.144011,0.418340,0.380287
F01715,0.138046,0.133024,0.197434,0.321150
F01716,0.139293,0.131000,0.194969,0.302594
F01717,0.143607,0.131136,0.171991,0.301922
F01718,0.143764,0.130481,0.182392,0.288959
F01719,0.136716,0.130401,0.171579,0.305309
F01720,0.142877,0.133144,0.185498,0.290639
F01721,0.142193,0.132468,0.188580,0.294860
F01722,0.138915,0.130303,0.179614,0.269011
F01723,0.111989,0.123226,0.328928,0.336573
F01725,0.150763,0.151518,0.457234,0.469414
F01728,0.143867,0.160407,0.464113,0.466484
F01731,0.185347,0.203390,0.453281,0.473205
F01732,0.204240,0.199433,0.446886,0.456132
F01733,0.220522,0.202741,0.444695,0.474465
F01734,0.183571,0.201370,0.447528,0.466382
F01735,0.150871,0.201752,0.483133,0.489918
F01736,0.148225,0.200772,0.482110,0.490069
F01737,0.143729,0.191331,0.486422,0.483393
F01738,0.143365,0.162570,0.485907,0.463323
F01739,0.144269,0.199135,0.483815,0.482528
F01741,0.145933,0.209302,0.493064,0.494184
F01744,0.146306,0.196921,0.492974,0.492124
F01745,0.147589,0.162872,0.493327,0.482595
F01756,0.159302,0.146944,0.474204,0.440209
F01757,0.159506,0.145312,0.473904,0.440943
F01769,0.167211,0.153236,0.489046,0.453956
F01770,0.167183,0.158130,0.491865,0.455865
F01771,0.164192,0.169740,0.487610,0.446252
F01773,0.150839,0.156798,0.452797,0.449304
F01774,0.153507,0.169503,0.452991,0.420357
F01775,0.111292,0.164982,0.402959,0.437628
F01776,0.113349,0.164013,0.408556,0.412343
F01777,0.104451,0.158831,0.345177,0.386143
F01778,0.105031,0.162185,0.338844,0.416079
F01781,0.174357,0.154627,0.462936,0.453958
F01782,0.169316,0.162534,0.458446,0.461441
F01783,0.175922,0.155367,0.467197,0.475535
F01784,0.112265,0.169038,0.442122,0.445231
F01785,0.105398,0.176044,0.439821,0.427283
F01786,0.097856,0.174000,0.279786,0.423234
F01787,0.099281,0.138352,0.281450,0.383433
F01788,0.105647,0.164688,0.311844,0.430869
F01790,0.164743,0.160635,0.456081,0.443770
F01791,0.167150,0.159221,0.462999,0.425471
F01794,0.183487,0.156327,0.395037,0.420955
F01796,0.183222,0.155935,0.314367,0.437563
F01797,0.182458,0.202529,0.304290,0.429437
F01798,0.129826,0.196652,0.488199,0.475060
F01799,0.128717,0.215658,0.486512,0.467145
F01800,0.149186,0.148647,0.439074,0.419712
F01803,0.150110,0.151493,0.436477,0.421827
F01805,0.161988,0.155148,0.372533,0.425375
F01806,0.153091,0.154195,0.412328,0.432888
F01807,0.151744,0.149850,0.418370,0.424309
F01808,0.107620,0.127822,0.270788,0.369157
F01810,0.110169,0.127710,0.270924,0.357772
F01811,0.106617,0.125126,0.279229,0.394418
F01812,0.114082,0.132872,0.302630,0.325887
F01813,0.112605,0.125639,0.299542,0.376461
F01814,0.145807,0.168618,0.233599,0.410674
F01815,0.144367,0.128663,0.218674,0.339846
F01816,0.158789,0.167438,0.241608,0.405665
F01817,0.160456,0.132174,0.253017,0.298648
F01819,0.104700,0.168240,0.323497,0.445190
F01823,0.113460,0.168953,0.332376,0.451719
F01825,0.112963,0.162374,0.354479,0.455499
F01826,0.146528,0.161675,0.464644,0.456680
F01830,0.108819,0.119492,0.378276,0.427669
F01832,0.108812,0.157022,0.379388,0.454627
F01833,0.108329,0.120281,0.418243,0.407544
F01834,0.111083,0.137691,0.428689,0.419968
F01835,0.110219,0.121290,0.420650,0.409304
F01836,0.111073,0.118651,0.427692,0.417906
F01838,0.111278,0.123101,0.379197,0.431615
F01841,0.124487,0.141983,0.436653,0.405061
F01842,0.125346,0.137153,0.432950,0.408918
F01843,0.129714,0.133091,0.413899,0.417223
F01844,0.129505,0.144626,0.418744,0.413738
F01845,0.122466,0.127397,0.436664,0.419907
F01846,0.140224,0.128477,0.181607,0.324036
F01847,0.140546,0.129458,0.177082,0.299440
F01848,0.144032,0.130206,0.154969,0.294806
F01849,0.140648,0.131104,0.151342,0.284318
F01850,0.172562,0.153195,0.481466,0.445318
F01851,0.171459,0.164400,0.483862,0.452703
F01852,0.099752,0.168282,0.388967,0.449242
F01853,0.100787,0.166803,0.386569,0.432733
F01855,0.166623,0.165776,0.479296,0.430489
F01857,0.132664,0.218382,0.482166,0.467856
F01858,0.110618,0.119990,0.138505,0.181073
F01859,0.119968,0.119888,0.155600,0.205622
F01860,0.174047,0.152034,0.479717,0.451851
F01861,0.172826,0.154747,0.478634,0.474271
F01862,0.171890,0.157969,0.479000,0.475063
F01863,0.173722,0.151184,0.479208,0.459359
F01864,0.140406,0.125391,0.181563,0.328973
F01865,0.141024,0.129192,0.180620,0.291569
F01866,0.105353,0.121661,0.322533,0.392066
F01867,0.108667,0.124820,0.336433,0.390335
F01868,0.091259,0.119818,0.111791,0.198734
F01869,0.088495,0.125706,0.106645,0.220083
F01870,0.116909,0.140556,0.308312,0.401304
F01872,0.132912,0.127250,0.209690,0.245630
F01873,0.134532,0.125706,0.217116,0.220083
F01874,0.110885,0.118962,0.172663,0.197920
F01875,0.112187,0.125225,0.169669,0.230073
F01881,0.097385,0.113310,0.123302,0.186042
F01885,0.093071,0.139650,0.147885,0.131851
F01886,0.092378,0.154075,0.149604,0.125811
F01888,0.107310,0.133585,0.111087,0.164930
F01889,0.106242,0.140660,0.113669,0.130210
F01890,0.181926,0.140660,0.140716,0.130210
F01891,0.182719,0.133465,0.136845,0.168732
F01892,0.134238,0.133585,0.114843,0.164930
F01893,0.136950,0.130693,0.117964,0.177127
F01894,0.126385,0.140915,0.130943,0.246285
F01895,0.126028,0.134941,0.130784,0.303784
F01896,0.126702,0.150415,0.128908,0.305069
F01897,0.125786,0.134809,0.138566,0.269282
F01898,0.126074,0.145190,0.151917,0.307069
F01899,0.127440,0.142594,0.155859,0.349747
F01900,0.121709,0.138363,0.188538,0.375247
F01901,0.126359,0.150406,0.184919,0.300098
F01902,0.123165,0.128673,0.339689,0.337900
F01903,0.123802,0.126844,0.341936,0.359209
F01904,0.125011,0.128819,0.341759,0.346432
F01905,0.123630,0.126844,0.342094,0.359209
F01908,0.080623,0.141207,0.116395,0.356165
F01909,0.077034,0.123049,0.115200,0.242271
F01913,0.091750,0.141047,0.097597,0.371591
F01914,0.123078,0.146527,0.217866,0.341589
F01915,0.126189,0.135263,0.248863,0.357466
F01916,0.137611,0.130277,0.338944,0.412821
F01917,0.137562,0.134909,0.341995,0.368672
F01918,0.143515,0.131519,0.384195,0.421363
F01919,0.142071,0.133710,0.414040,0.426134
F01920,0.138685,0.132796,0.430564,0.420838
F01921,0.137445,0.145535,0.434271,0.439910
F01922,0.134992,0.130642,0.441087,0.423741
F01923,0.134543,0.143446,0.441924,0.439353
F01924,0.137445,0.134381,0.422523,0.429589
F01925,0.131324,0.131428,0.431738,0.404041
F01926,0.130952,0.133260,0.430132,0.399526
F01927,0.131772,0.167672,0.438994,0.437745
F01928,0.134908,0.136496,0.430191,0.406557
F01929,0.142326,0.152611,0.405620,0.429320
F01930,0.140099,0.137875,0.397304,0.417312
F01931,0.139373,0.135675,0.405626,0.410410
F01932,0.134030,0.138357,0.338788,0.398838
F01933,0.133159,0.134225,0.336150,0.412244
F01934,0.144172,0.135961,0.272598,0.416308
F01935,0.143419,0.138457,0.270074,0.388270
F01936,0.166450,0.138845,0.132788,0.396618
F01937,0.155307,0.140954,0.127306,0.355298
F01938,0.114925,0.129540,0.223952,0.374145
F01939,0.115643,0.136646,0.230790,0.362374
F01940,0.114156,0.123829,0.219591,0.399009
F01941,0.115990,0.133846,0.255581,0.414761
F01942,0.116999,0.124515,0.258211,0.379346
F01943,0.129141,0.121988,0.319533,0.363374
F01944,0.126297,0.124525,0.305870,0.383850
F01945,0.123821,0.132410,0.316360,0.390387
F01946,0.122475,0.133762,0.310511,0.417806
F01947,0.123810,0.133136,0.363769,0.410080
F01948,0.123055,0.130426,0.379254,0.418015
F01951,0.130672,0.142041,0.438269,0.422096
F01952,0.126435,0.131515,0.416183,0.421590
F01955,0.130861,0.165908,0.446073,0.456822
F01956,0.131744,0.163699,0.446400,0.455746
F01958,0.129810,0.169286,0.444123,0.467442
F01959,0.130472,0.158223,0.444013,0.441289
F01960,0.126256,0.170159,0.421080,0.451758
F01962,0.125216,0.138950,0.419379,0.426139
F01965,0.124565,0.139802,0.394248,0.432763
F01972,0.127074,0.129874,0.323606,0.351254
F01973,0.128167,0.164664,0.324060,0.430101
F01974,0.127078,0.137827,0.334442,0.386950
F01976,0.128207,0.139519,0.324873,0.390340
F01985,0.189958,0.188896,0.487646,0.474639
F01986,0.197189,0.198622,0.502753,0.482225
F01988,0.197487,0.201947,0.501967,0.486381
F01989,0.196543,0.196199,0.500615,0.484788
F01990,0.197713,0.194316,0.502102,0.483016
F01991,0.195150,0.205499,0.499369,0.477229
F01992,0.200545,0.209118,0.504584,0.488821
F01995,0.191678,0.195303,0.496415,0.480685
F01997,0.191618,0.193862,0.495568,0.478926
F01998,0.191150,0.200645,0.496093,0.484761
F01999,0.193522,0.195631,0.496455,0.472605
F02000,0.193567,0.195574,0.499380,0.480730
F02003,0.174383,0.172176,0.459016,0.483203
F02006,0.132614,0.142985,0.425741,0.448551
F02009,0.141432,0.175140,0.429254,0.471357
F02016,0.125513,0.128699,0.374760,0.406650
F02020,0.128243,0.130401,0.366726,0.398109
F02021,0.128587,0.130277,0.365166,0.403228
F02024,0.129979,0.138526,0.362019,0.410772
F02025,0.130150,0.130184,0.363190,0.384907
F02026,0.129574,0.130276,0.360944,0.411250
F02027,0.129910,0.130768,0.362271,0.384061
F02028,0.126886,0.125476,0.358806,0.392682
F02029,0.128009,0.129087,0.360056,0.396006
F02030,0.126865,0.125102,0.355191,0.353691
F02031,0.126783,0.127798,0.357359,0.355943
F02032,0.130843,0.171255,0.442589,0.478377
F02033,0.130500,0.164507,0.443455,0.451147
F02034,0.140068,0.187265,0.444173,0.488026
F02035,0.133640,0.160323,0.441591,0.445712
F02038,0.135101,0.161178,0.471794,0.445246
F02039,0.135456,0.177411,0.470096,0.476051
F02040,0.132407,0.182784,0.451249,0.492749
F02042,0.132892,0.170321,0.453316,0.462261
F02044,0.150294,0.165197,0.453703,0.453404
F02046,0.162457,0.186152,0.460041,0.486560
F02047,0.158115,0.177411,0.459301,0.476051
F02048,0.174404,0.181854,0.466800,0.478270
F02052,0.128447,0.162003,0.442312,0.438339
F02053,0.133499,0.157770,0.431883,0.407573
F02054,0.133704,0.172018,0.427151,0.436945
F02055,0.136379,0.139350,0.404055,0.387941
F02056,0.135056,0.134609,0.397276,0.415440
F02057,0.134271,0.136483,0.370223,0.409147
F02058,0.142600,0.139412,0.353570,0.384513
F02059,0.137154,0.139350,0.357587,0.387941
F02060,0.138045,0.141525,0.347770,0.368272
F02061,0.134947,0.136192,0.391731,0.409433
F02062,0.136103,0.141337,0.389904,0.400687
F02063,0.133741,0.138371,0.372065,0.409516
F02064,0.133961,0.143162,0.373512,0.401499
F02065,0.138480,0.141337,0.348919,0.400687
F02066,0.139074,0.137900,0.346968,0.370452
F02067,0.140962,0.143162,0.337158,0.401499
F02068,0.143049,0.137058,0.337027,0.350160
F02071,0.141677,0.140369,0.339326,0.390446
F02072,0.142870,0.136095,0.335429,0.328582
F02073,0.152622,0.135672,0.309431,0.293702
F02074,0.151070,0.136095,0.306873,0.328582
F02075,0.124547,0.135761,0.210837,0.291042
F02076,0.136228,0.135542,0.250052,0.322801
F02077,0.112532,0.131023,0.208026,0.306950
F02078,0.132726,0.134971,0.232792,0.313366
F02079,0.116025,0.129900,0.201747,0.312206
F02080,0.118458,0.135672,0.200630,0.293702
F02081,0.117207,0.140040,0.185391,0.339272
F02082,0.118691,0.146722,0.194129,0.342793
F02083,0.118351,0.138812,0.194956,0.322992
F02084,0.117611,0.140800,0.192126,0.336773
F02085,0.118417,0.153682,0.192776,0.336357
F02086,0.119295,0.134010,0.213381,0.310056
F02088,0.120796,0.130757,0.262409,0.379511
F02089,0.120170,0.134917,0.268219,0.330546
F02090,0.125307,0.130222,0.323342,0.393436
F02091,0.116690,0.134327,0.296922,0.330078
F02092,0.127324,0.130651,0.365738,0.394030
F02094,0.131505,0.130698,0.411484,0.385841
F02095,0.130778,0.130039,0.418681,0.396534
F02096,0.114924,0.163813,0.212658,0.339390
F02097,0.117031,0.171724,0.222753,0.348399
F02098,0.108726,0.144880,0.168524,0.342900
F02099,0.116863,0.145511,0.220795,0.327138
F02100,0.121730,0.157433,0.239707,0.328553
F02101,0.121051,0.186302,0.241797,0.374766
F02102,0.123436,0.154792,0.251538,0.339703
F02103,0.123373,0.166276,0.256388,0.346978
F02104,0.139006,0.173523,0.291661,0.344289
F02105,0.143259,0.156511,0.305593,0.321910
F02106,0.177940,0.173428,0.361205,0.380573
F02107,0.178117,0.166204,0.367380,0.330144
F02108,0.184146,0.173523,0.371049,0.344289
F02109,0.181634,0.188433,0.362905,0.396388
F02110,0.184929,0.172533,0.375384,0.363450
F02111,0.182912,0.202884,0.380368,0.420343
F02112,0.172050,0.203519,0.396992,0.422235
F02113,0.133641,0.169620,0.434521,0.416913
F02114,0.126317,0.160857,0.436869,0.415434
F02115,0.165183,0.187730,0.413487,0.436316
F02116,0.166466,0.188323,0.416298,0.460746
F02119,0.165132,0.183773,0.417585,0.433531
F02120,0.162014,0.188188,0.418893,0.454417
F02121,0.149542,0.186552,0.441185,0.449339
F02122,0.150512,0.188417,0.440223,0.472900
F02123,0.181525,0.176615,0.465833,0.459689
F02124,0.180544,0.185012,0.466207,0.482891
F02126,0.174202,0.188457,0.445652,0.467996
F02127,0.176003,0.190953,0.447053,0.448487
F02128,0.184696,0.196544,0.455314,0.455299
F02129,0.177314,0.197224,0.446465,0.459920
F02130,0.161673,0.159166,0.418589,0.420948
F02131,0.178013,0.196513,0.430244,0.432109
F02132,0.199158,0.162059,0.445490,0.415103
F02133,0.196904,0.193256,0.441628,0.443861
F02134,0.184906,0.169236,0.439732,0.406434
F02135,0.189130,0.183873,0.442817,0.436590
F02136,0.171057,0.170147,0.402690,0.405196
F02137,0.177626,0.159166,0.410941,0.420948
F02138,0.167260,0.162059,0.416763,0.415103
F02142,0.219368,0.227984,0.497217,0.478315
F02143,0.218578,0.230510,0.498264,0.480846
F02144,0.216656,0.229821,0.499476,0.478628
F02145,0.217034,0.227822,0.499942,0.479117
F02146,0.197212,0.197321,0.479683,0.477207
F02147,0.195272,0.189816,0.478478,0.460234
F02148,0.204093,0.213157,0.505401,0.471203
F02149,0.207434,0.228669,0.504340,0.473005
F02153,0.203329,0.218440,0.508320,0.491461
F02154,0.201577,0.209582,0.508778,0.486395
F02155,0.199927,0.228196,0.507238,0.487533
F02159,0.106697,0.110712,0.172516,0.188569
F02161,0.115473,0.106844,0.170659,0.187115
F02162,0.115473,0.118434,0.164978,0.164619
F02163,0.172218,0.203519,0.395718,0.422235
F02164,0.173184,0.178013,0.396837,0.413945
F02165,0.174959,0.189248,0.398581,0.435410
F02166,0.171758,0.203234,0.401989,0.429572
F02167,0.171041,0.188188,0.403675,0.429577
F02169,0.171321,0.200306,0.400801,0.423936
F02170,0.169922,0.182041,0.407929,0.427398
F02171,0.170753,0.200989,0.406609,0.430679
F02172,0.171522,0.185245,0.408204,0.447729
F02173,0.171679,0.184624,0.408558,0.447952
F02174,0.162022,0.176439,0.414214,0.430589
F02180,0.189284,0.190257,0.490006,0.484215
F02181,0.187985,0.171844,0.482569,0.472618
F02182,0.189201,0.176515,0.487159,0.462742
F02184,0.188390,0.197710,0.486944,0.472211
F02194,0.193874,0.211193,0.501365,0.472321
F02196,0.196267,0.200030,0.499810,0.474883
F02197,0.197526,0.198602,0.499292,0.470576
F02198,0.196445,0.198554,0.500396,0.476752
F02200,0.195096,0.198408,0.502318,0.476033
F02202,0.193568,0.197355,0.500617,0.474499
F02203,0.193327,0.214108,0.501760,0.471384
F02213,0.128249,0.145118,0.430435,0.428378
F02214,0.128852,0.169243,0.429186,0.456756
F02215,0.134117,0.159338,0.454321,0.452555
F02216,0.134952,0.132921,0.453481,0.422355
F02218,0.136238,0.135349,0.210895,0.419451
F02222,0.213307,0.214438,0.509492,0.488723
F02224,0.212736,0.204377,0.512060,0.490470
F02225,0.214376,0.220025,0.508089,0.494133
F02226,0.150468,0.139538,0.326444,0.375784
F02227,0.152858,0.136645,0.327460,0.359545
F02228,0.150672,0.139838,0.328829,0.379950
F02229,0.149755,0.134822,0.328602,0.317351
F02232,0.140618,0.136848,0.184547,0.405555
F02233,0.139968,0.133272,0.183003,0.373879
F02234,0.163790,0.196348,0.460126,0.468302
F02235,0.161919,0.189002,0.459182,0.475845
F02237,0.136103,0.193791,0.403833,0.467941
F02238,0.183899,0.173490,0.477939,0.478033
F02239,0.185157,0.194231,0.479387,0.478532
F02242,0.136062,0.136115,0.389816,0.416716
F02243,0.136012,0.140369,0.390415,0.390446
F02244,0.137240,0.140469,0.357626,0.403583
F02245,0.135578,0.139168,0.360822,0.389221
F02247,0.132452,0.129782,0.398671,0.394928
F02252,0.156339,0.192802,0.429862,0.439950
F02253,0.156157,0.192497,0.428590,0.468076
F02254,0.181563,0.183873,0.443596,0.436590
F02255,0.181987,0.202239,0.442751,0.451070
F02259,0.134449,0.132832,0.417517,0.446733
F02261,0.140149,0.178737,0.451144,0.490117
F02262,0.148237,0.167674,0.453556,0.467419
F02263,0.123669,0.124275,0.342045,0.354995
F02264,0.129187,0.121977,0.338930,0.355023
F02265,0.129268,0.123892,0.338202,0.388451
F02267,0.142430,0.135300,0.297429,0.418286
F02271,0.077818,0.100378,0.076769,0.088178
F02272,0.073827,0.124455,0.067541,0.125624
F02274,0.079115,0.131198,0.086017,0.302844
F02275,0.088352,0.133878,0.116197,0.304856
F02277,0.097004,0.132720,0.130805,0.308210
F02279,0.129887,0.157009,0.323045,0.351770
F02280,0.128849,0.173879,0.324923,0.369983
F02281,0.129000,0.152906,0.293915,0.362355
F02282,0.127337,0.179470,0.280829,0.378985
F02283,0.130376,0.185551,0.289354,0.390264
F02284,0.129490,0.157502,0.285840,0.364834
F02285,0.137663,0.180935,0.321659,0.394863
F02286,0.135990,0.173879,0.325129,0.369983
F02287,0.168663,0.179470,0.356987,0.378985
F02288,0.172325,0.199446,0.359307,0.402535
F02289,0.172877,0.198134,0.365689,0.404988
F02290,0.178361,0.178145,0.380238,0.401621
F02291,0.180412,0.170365,0.382744,0.377853
F02292,0.174007,0.179154,0.379420,0.397951
F02294,0.176091,0.199315,0.380828,0.408356
F02295,0.175088,0.196608,0.382760,0.410580
F02296,0.164432,0.167361,0.343104,0.352095
F02297,0.168809,0.187000,0.348169,0.393072
F02298,0.172563,0.183982,0.365113,0.379685
F02299,0.174471,0.184187,0.366162,0.393864
F02300,0.175653,0.188192,0.387981,0.386351
F02301,0.178182,0.210621,0.396356,0.410076
F02302,0.173289,0.172559,0.391329,0.401382
F02303,0.173977,0.188154,0.390303,0.411275
F02305,0.178415,0.203328,0.405041,0.414499
F02306,0.178202,0.196613,0.405401,0.406834
F02311,0.185315,0.207544,0.417157,0.443059
F02313,0.103212,0.116633,0.086699,0.133625
F02314,0.122352,0.120133,0.114993,0.127498
F02315,0.123964,0.117894,0.118414,0.151243
F02316,0.116581,0.130409,0.134946,0.226280
F02317,0.115906,0.131269,0.145171,0.239852
F02318,0.117681,0.134075,0.157515,0.266607
F02319,0.116984,0.128994,0.156131,0.338645
F02320,0.118133,0.133241,0.155534,0.280590
F02321,0.117375,0.140844,0.170113,0.368824
F02322,0.118282,0.141296,0.175523,0.364522
F02323,0.122449,0.188309,0.184147,0.417237
F02324,0.124018,0.141606,0.303918,0.377652
F02325,0.135896,0.193222,0.229233,0.425680
F02326,0.133858,0.188309,0.420652,0.417237
F02327,0.143904,0.217479,0.430959,0.426366
F02328,0.174783,0.213535,0.424824,0.416242
F02329,0.180695,0.209378,0.422280,0.427555
F02330,0.215794,0.206369,0.437776,0.430615
F02332,0.220060,0.225094,0.456871,0.438942
F02333,0.218085,0.209083,0.456231,0.446858
F02335,0.217907,0.204656,0.455294,0.436789
F02337,0.218893,0.212878,0.450858,0.450952
F02338,0.219121,0.215500,0.450859,0.425935
F02339,0.216581,0.209154,0.445203,0.416984
F02340,0.216673,0.218151,0.445938,0.448500
F02341,0.196645,0.205728,0.428326,0.409281
F02342,0.187358,0.215326,0.422240,0.425811
F02343,0.180564,0.215326,0.422373,0.425811
F02344,0.147665,0.207927,0.415379,0.434490
F02345,0.149290,0.217535,0.414773,0.431066
F02346,0.135729,0.207927,0.394207,0.434490
F02347,0.130475,0.219633,0.391182,0.432106
F02348,0.151125,0.220845,0.422987,0.428815
F02349,0.148250,0.217049,0.418298,0.436675
F02350,0.138714,0.225930,0.396250,0.428880
F02351,0.141586,0.220420,0.405041,0.432919
F02352,0.137536,0.130687,0.315044,0.357445
F02353,0.138222,0.142091,0.317446,0.363472
F02355,0.136977,0.194481,0.369330,0.421918
F02356,0.136767,0.220845,0.369915,0.428815
F02357,0.139591,0.192656,0.401862,0.420942
F02358,0.141446,0.220454,0.405684,0.430267
F02359,0.144944,0.132644,0.311686,0.289869
F02360,0.141556,0.127059,0.284816,0.338638
F02361,0.143115,0.194481,0.279993,0.421918
F02362,0.146594,0.193404,0.297139,0.430464
F02364,0.115156,0.136298,0.163058,0.329392
F02366,0.139308,0.179400,0.315425,0.433065
F02367,0.141186,0.207927,0.308366,0.434490
F02368,0.137300,0.179400,0.280110,0.433065
F02369,0.137534,0.207927,0.301361,0.434490
F02371,0.126883,0.178601,0.223712,0.433131
F02374,0.137247,0.132644,0.250780,0.289869
F02375,0.128592,0.146131,0.245004,0.402509
F02376,0.127005,0.133890,0.239178,0.255838
F02377,0.127466,0.128929,0.240469,0.383086
F02378,0.114936,0.133560,0.147996,0.232522
F02379,0.109732,0.132644,0.143809,0.289869
F02380,0.093815,0.133890,0.097148,0.255838
