stop_id,walk15_gini,multimodal_gini,walk15_mean_price,multimodal_mean_price
F01626,0.1349,0.123,0.456,0.44
F01628,0.1343,,0.458,
F01629,0.139,,0.447,
F01630,0.1402,0.123,0.444,0.44
F01631,0.1396,,0.445,
F01636,0.1538,0.1356,0.459,0.472
F01637,0.1147,0.194,0.517,0.441
F01638,0.1151,0.1662,0.517,0.405
F01639,0.1539,0.1356,0.459,0.472
F01640,0.154,0.1356,0.459,0.472
F01641,0.1502,0.155,0.454,0.513
F01642,0.1504,,0.454,
F01644,0.1495,,0.455,
F01645,0.1533,0.1593,0.459,0.552
F01646,0.1533,0.1356,0.459,0.472
F01647,0.149,,0.454,
F01648,0.1476,,0.455,
F01649,0.1468,0.1522,0.455,0.504
F01650,0.1468,,0.455,
F01652,0.1484,,0.456,
F01653,0.149,0.156,0.455,0.515
F01655,0.1439,,0.454,
F01658,0.1587,,0.468,
F01659,0.1455,,0.461,
F01660,0.1455,,0.461,
F01661,0.1437,,0.455,
F01662,0.1403,,0.457,
F01664,0.1335,,0.448,
F01665,0.1317,,0.446,
F01666,0.1337,,0.449,
F01667,0.1322,,0.448,
F01668,0.1377,0.123,0.451,0.44
F01669,0.1279,0.0299,0.446,0.522
F01670,0.1287,0.123,0.44,0.44
F01671,0.1333,0.0299,0.442,0.522
F01672,0.1415,,0.449,
F01673,0.1474,,0.455,
F01674,0.1499,0.1421,0.453,0.446
F01676,0.1348,0.1421,0.452,0.446
F01677,0.1352,0.1421,0.452,0.446
F01678,0.1348,0.1415,0.452,0.447
F01679,0.1354,0.1421,0.451,0.446
F01681,0.1382,0.1421,0.453,0.446
F01682,0.1389,0.1421,0.453,0.446
F01683,0.1352,0.1421,0.45,0.446
F01684,0.1277,0.1401,0.454,0.446
F01685,0.1307,0.1401,0.451,0.446
F01686,0.1314,0.1415,0.451,0.447
F01687,0.1317,,0.451,
F01688,0.1392,,0.457,
F01689,0.1411,0.1401,0.455,0.446
F01690,0.1309,,0.458,
F01691,0.1324,,0.457,
F01692,0.136,0.1177,0.465,0.436
F01693,0.1317,0.1421,0.47,0.444
F01694,0.1422,0.1425,0.444,0.433
F01695,0.1376,0.1177,0.464,0.436
F01696,0.1334,0.1401,0.462,0.446
F01697,0.1245,0.1421,0.465,0.444
F01698,0.1251,0.1401,0.465,0.446
F01699,0.1258,0.1401,0.463,0.446
F01700,0.1279,0.1421,0.464,0.444
F01701,0.1303,0.1401,0.458,0.446
F01703,0.127,,0.435,
F01704,0.1302,0.1401,0.462,0.446
F01705,0.1341,,0.464,
F01706,0.1239,0.1415,0.43,0.447
F01707,0.1217,0.1415,0.428,0.447
F01708,0.1232,0.1421,0.428,0.446
F01709,0.1269,0.1421,0.432,0.446
F01710,0.1348,0.1415,0.457,0.447
F01711,0.1217,0.1415,0.465,0.447
F01712,0.1212,0.1401,0.466,0.446
F01713,0.1217,0.1415,0.465,0.447
F01714,0.1331,0.1401,0.461,0.446
F01715,0.125,0.1457,0.349,0.442
F01716,0.125,0.1574,0.349,0.358
F01717,0.2024,0.1258,0.384,0.441
F01718,0.2012,0.1607,0.408,0.346
F01719,0.1523,0.1481,0.359,0.439
F01720,0.1459,0.1445,0.371,0.338
F01721,0.1459,0.1445,0.371,0.338
F01722,0.1542,0.1445,0.362,0.338
F01723,0.1801,0.1333,0.448,0.45
F01724,0.1416,,0.457,
F01725,0.1613,0.155,0.464,0.513
F01726,0.1617,,0.465,
F01727,0.134,,0.453,
F01728,0.1345,0.123,0.451,0.44
F01729,0.1468,,0.449,
F01730,0.1468,,0.449,
F01731,0.226,0.159,0.556,0.564
F01732,0.216,0.159,0.618,0.564
F01733,0.216,0.1586,0.618,0.563
F01734,0.223,0.159,0.551,0.564
F01735,0.1507,0.1614,0.569,0.595
F01736,0.1494,0.1567,0.568,0.571
F01737,0.1413,0.1567,0.542,0.571
F01738,0.1409,0.1567,0.543,0.571
F01739,0.142,0.1441,0.54,0.524
F01741,0.1305,0.1441,0.557,0.524
F01744,0.166,0.1567,0.569,0.571
F01745,0.1684,0.1567,0.567,0.571
F01746,0.127,,0.504,
F01756,0.1315,0.1398,0.538,0.516
F01757,0.1311,0.1398,0.537,0.516
F01769,0.1394,0.1398,0.524,0.516
F01770,0.1361,0.1402,0.515,0.516
F01771,0.1258,0.1258,0.511,0.441
F01772,0.1243,,0.512,
F01773,0.1084,0.1403,0.486,0.516
F01774,0.1084,0.1258,0.486,0.441
F01775,0.1284,0.1403,0.48,0.516
F01776,0.1228,0.1435,0.485,0.476
F01777,0.1608,0.1522,0.483,0.46
F01778,0.1733,0.1435,0.465,0.476
F01779,0.1417,,0.468,
F01780,0.1381,,0.462,
F01781,0.1289,0.1399,0.443,0.516
F01782,0.1428,0.1402,0.461,0.516
F01783,0.1206,0.1402,0.436,0.516
F01784,0.1045,0.1258,0.484,0.441
F01785,0.0924,0.1258,0.468,0.441
F01786,0.1267,0.1258,0.449,0.441
F01787,0.1267,0.1258,0.449,0.441
F01788,0.1612,0.1435,0.483,0.476
F01789,0.1579,,0.482,
F01790,0.1087,0.1404,0.493,0.515
F01791,0.107,0.1404,0.488,0.515
F01794,0.1427,0.1356,0.453,0.472
F01795,0.1428,,0.453,
F01796,0.1366,0.1511,0.454,0.431
F01797,0.1317,0.1558,0.459,0.584
F01798,0.22,0.1468,0.536,0.618
F01799,0.2244,0.1468,0.535,0.618
F01800,0.1499,0.1356,0.456,0.472
F01803,0.1501,0.1356,0.454,0.472
F01804,0.1445,,0.466,
F01805,0.1432,0.1511,0.465,0.431
F01806,0.144,0.1511,0.462,0.431
F01807,0.1436,0.1511,0.46,0.431
F01808,0.0735,0.1415,0.34,0.447
F01810,0.0735,0.1415,0.34,0.447
F01811,0.0735,0.1401,0.34,0.446
F01812,0.0,0.1415,0.39,0.447
F01813,0.0,0.1401,0.39,0.446
F01814,0.1242,0.1258,0.423,0.441
F01815,0.1242,0.1258,0.423,0.441
F01816,0.1458,0.1258,0.42,0.441
F01817,0.1458,0.1258,0.42,0.441
F01818,0.1775,,0.463,
F01819,0.1928,0.1402,0.455,0.516
F01822,0.1792,,0.466,
F01823,0.1792,0.1402,0.466,0.516
F01824,0.1711,,0.409,
F01825,0.1833,0.1402,0.463,0.516
F01826,0.1381,0.1402,0.447,0.516
F01827,0.1387,,0.446,
F01829,0.1327,,0.454,
F01830,0.1311,0.1421,0.454,0.446
F01831,0.1311,,0.454,
F01832,0.1351,0.123,0.451,0.44
F01833,0.1299,0.1415,0.443,0.447
F01834,0.1261,0.1421,0.441,0.446
F01835,0.1232,0.1415,0.444,0.447
F01836,0.1246,0.1421,0.443,0.446
F01837,0.1347,,0.462,
F01838,0.137,0.115,0.46,0.446
F01839,0.1369,,0.448,
F01840,0.1334,,0.451,
F01841,0.1322,0.1401,0.461,0.446
F01842,0.1341,0.1401,0.46,0.446
F01843,0.1314,0.1401,0.462,0.446
F01844,0.1314,0.1177,0.462,0.436
F01845,0.1328,0.1401,0.46,0.446
F01846,0.1281,0.1455,0.345,0.442
F01847,0.1421,0.1574,0.354,0.358
F01848,0.1429,0.1474,0.357,0.37
F01849,0.142,0.1445,0.355,0.338
F01850,0.0974,0.1399,0.477,0.516
F01851,0.0971,0.1403,0.477,0.516
F01852,0.1065,0.1403,0.48,0.516
F01853,0.1159,0.1435,0.473,0.476
F01854,0.1135,,0.49,
F01855,0.1132,0.1404,0.489,0.515
F01856,0.1726,,0.485,
F01857,0.2244,0.1468,0.537,0.618
F01858,0.1507,0.1569,0.359,0.392
F01859,0.1404,0.1569,0.343,0.392
F01860,0.1539,0.1398,0.538,0.516
F01861,0.1497,0.1402,0.534,0.516
F01862,0.1537,0.1402,0.535,0.516
F01863,0.1539,0.1398,0.538,0.516
F01864,0.125,0.1474,0.349,0.37
F01865,0.125,0.1474,0.349,0.37
F01866,0.1194,0.1415,0.372,0.447
F01867,0.1137,0.1401,0.499,0.446
F01868,0.0823,0.1569,0.395,0.392
F01869,0.0823,0.1569,0.395,0.392
F01870,0.1405,0.1582,0.413,0.423
F01872,0.1219,0.1569,0.333,0.392
F01873,0.1219,0.1569,0.333,0.392
F01874,0.0823,0.1569,0.395,0.392
F01875,0.0,0.1569,0.49,0.392
F01880,0.2013,,0.468,
F01881,0.2013,0.0679,0.468,0.548
F01883,0.2025,,0.465,
F01885,0.2021,0.1564,0.466,0.349
F01886,0.2044,0.1564,0.466,0.349
F01888,0.2275,0.1564,0.629,0.349
F01889,0.2275,0.1564,0.629,0.349
F01890,0.1571,0.1564,0.721,0.349
F01891,0.1571,0.1564,0.721,0.349
F01892,0.1416,0.1564,0.705,0.349
F01893,0.1416,0.2204,0.705,0.532
F01894,0.1753,0.2156,0.652,0.531
F01895,0.1757,0.2323,0.652,0.593
F01896,0.1748,0.2156,0.652,0.531
F01897,0.1729,0.2134,0.656,0.536
F01898,0.1732,0.2151,0.652,0.528
F01899,0.16,0.1592,0.682,0.682
F01900,0.1609,0.159,0.676,0.683
F01901,0.1663,0.2156,0.666,0.531
F01902,0.1607,0.2061,0.505,0.538
F01903,0.1479,0.1997,0.461,0.551
F01904,0.1627,0.1997,0.51,0.551
F01905,0.1479,0.1997,0.461,0.551
F01908,0.1573,0.089,0.349,0.962
F01909,0.1744,0.089,0.361,0.962
F01913,0.1571,0.089,0.721,0.962
F01914,0.1631,0.1967,0.672,0.581
F01915,0.1641,0.1722,0.661,0.788
F01916,0.1544,0.1514,0.664,0.694
F01917,0.1541,0.1591,0.664,0.683
F01918,0.1523,0.1514,0.668,0.694
F01919,0.1482,0.1514,0.662,0.694
F01920,0.1517,0.1514,0.668,0.694
F01921,0.1397,0.1514,0.701,0.694
F01922,0.1417,0.1514,0.729,0.694
F01923,0.1417,0.1514,0.729,0.694
F01924,0.1471,0.1514,0.718,0.694
F01925,0.1536,0.1514,0.715,0.694
F01926,0.1525,0.1521,0.716,0.695
F01927,0.1421,0.1514,0.726,0.694
F01928,0.2145,0.1521,0.788,0.695
F01929,0.2243,0.1514,0.798,0.694
F01930,0.2433,0.1521,0.808,0.695
F01931,0.2477,0.1518,0.8,0.697
F01932,0.1912,0.089,0.879,0.962
F01933,0.1879,0.1521,0.891,0.695
F01934,0.221,0.1515,0.919,0.694
F01935,0.2234,0.089,0.934,0.962
F01936,0.1567,0.089,0.721,0.962
F01937,0.1377,0.089,0.734,0.962
F01938,0.164,0.186,0.672,0.56
F01939,0.165,0.1989,0.669,0.587
F01940,0.1707,0.1717,0.664,0.807
F01941,0.1673,0.1519,0.664,0.693
F01942,0.1695,0.1717,0.669,0.807
F01943,0.1845,0.1709,0.659,0.809
F01944,0.1859,0.186,0.664,0.56
F01945,0.165,0.186,0.653,0.56
F01946,0.164,0.1515,0.667,0.694
F01947,0.155,0.1515,0.693,0.694
F01948,0.1502,0.1515,0.709,0.694
F01951,0.1346,0.1515,0.643,0.694
F01952,0.1376,0.1515,0.639,0.694
F01955,0.1153,0.1514,0.66,0.694
F01956,0.117,0.1514,0.66,0.694
F01958,0.1167,0.1692,0.664,0.717
F01959,0.1168,0.1515,0.66,0.694
F01960,0.1286,0.1912,0.672,0.625
F01962,0.1303,0.1722,0.672,0.788
F01964,0.141,,0.654,
F01965,0.1424,0.1889,0.657,0.618
F01966,0.1678,,0.663,
F01967,0.1644,,0.669,
F01968,0.177,,0.68,
F01969,0.1849,,0.671,
F01972,0.1398,0.2006,0.652,0.553
F01973,0.1422,0.1279,0.658,0.877
F01974,0.1483,0.2006,0.72,0.553
F01975,0.1498,,0.718,
F01976,0.1563,0.2006,0.712,0.553
F01977,0.148,,0.74,
F01980,0.0828,,0.673,
F01981,0.0827,,0.674,
F01984,0.0954,,0.701,
F01985,0.0975,0.2928,0.707,0.762
F01986,0.0996,0.1144,0.701,0.606
F01988,0.1008,0.1144,0.705,0.606
F01989,0.1005,0.1352,0.704,0.651
F01990,0.1022,0.1352,0.707,0.651
F01991,0.0999,0.1846,0.704,0.807
F01992,0.1035,0.122,0.701,0.616
F01995,0.0988,0.1846,0.698,0.807
F01997,0.1083,0.1846,0.708,0.807
F01998,0.1078,0.1846,0.712,0.807
F01999,0.1082,0.1846,0.713,0.807
F02000,0.0995,0.1846,0.702,0.807
F02003,0.1014,0.1846,0.685,0.807
F02004,0.1011,,0.683,
F02006,0.1081,0.1889,0.678,0.618
F02007,0.1043,,0.667,
F02009,0.1043,0.1352,0.668,0.651
F02010,0.1041,,0.667,
F02013,0.1255,,0.667,
F02014,0.1257,,0.666,
F02016,0.1421,0.1709,0.667,0.809
F02017,0.1364,,0.68,
F02019,0.1643,,0.666,
F02020,0.1654,0.1709,0.668,0.809
F02021,0.1649,0.2006,0.672,0.553
F02022,0.1651,,0.672,
F02024,0.1695,0.1709,0.669,0.809
F02025,0.1695,0.1997,0.663,0.551
F02026,0.1698,0.1709,0.669,0.809
F02027,0.1712,0.1997,0.66,0.551
F02028,0.1737,0.1791,0.584,0.782
F02029,0.1902,0.1791,0.626,0.782
F02030,0.1911,0.1997,0.614,0.551
F02031,0.1935,0.1997,0.613,0.551
F02032,0.122,0.1692,0.662,0.717
F02033,0.1231,0.1515,0.662,0.694
F02034,0.1145,0.2451,0.666,0.876
F02035,0.1183,0.1514,0.673,0.694
F02038,0.1332,0.1514,0.655,0.694
F02039,0.132,0.1506,0.652,0.691
F02040,0.1171,0.1692,0.663,0.717
F02042,0.1176,0.1514,0.66,0.694
F02044,0.1153,0.1514,0.665,0.694
F02046,0.1162,0.2275,0.665,0.858
F02047,0.1153,0.1506,0.669,0.691
F02048,0.1123,0.1794,0.675,0.804
F02051,0.1181,,0.66,
F02052,0.1179,0.1514,0.659,0.694
F02053,0.1714,0.1514,0.688,0.694
F02054,0.144,0.1512,0.64,0.696
F02055,0.2214,0.1417,0.798,0.754
F02056,0.2211,0.1521,0.797,0.695
F02057,0.1997,0.1516,0.811,0.696
F02058,0.2306,0.1417,0.789,0.754
F02059,0.1978,0.1417,0.815,0.754
F02060,0.1929,0.1417,0.813,0.754
F02061,0.1994,0.1521,0.827,0.695
F02062,0.1987,0.1526,0.827,0.761
F02063,0.1862,0.1526,0.831,0.761
F02064,0.1862,0.1417,0.831,0.754
F02065,0.1715,0.1526,0.836,0.761
F02066,0.1709,0.1417,0.827,0.754
F02067,0.1789,0.1417,0.819,0.754
F02068,0.18,0.1417,0.804,0.754
F02071,0.1984,0.1417,0.79,0.754
F02072,0.1976,0.1417,0.787,0.754
F02073,0.1494,0.1417,0.75,0.754
F02074,0.1496,0.1417,0.744,0.754
F02075,0.1626,0.1372,0.676,0.743
F02076,0.1547,0.1417,0.726,0.754
F02077,0.1479,0.1456,0.653,0.725
F02078,0.1645,0.1417,0.734,0.754
F02079,0.1623,0.1456,0.73,0.725
F02080,0.1622,0.1417,0.732,0.754
F02081,0.1661,0.1507,0.752,0.76
F02082,0.1665,0.1507,0.757,0.76
F02083,0.1671,0.1507,0.756,0.76
F02084,0.167,0.1507,0.753,0.76
F02085,0.1657,0.1524,0.752,0.752
F02086,0.1606,0.1471,0.733,0.742
F02087,0.1631,,0.729,
F02088,0.1615,0.1514,0.708,0.694
F02089,0.1607,0.0594,0.714,0.674
F02090,0.1568,0.1514,0.699,0.694
F02091,0.1592,0.0594,0.702,0.674
F02092,0.1634,0.1514,0.74,0.694
F02093,0.1636,,0.741,
F02094,0.1697,0.1514,0.713,0.694
F02095,0.2334,0.1514,0.794,0.694
F02096,0.1621,0.1544,0.777,0.752
F02097,0.1638,0.1639,0.772,0.776
F02098,0.1476,0.1524,0.756,0.752
F02099,0.1638,0.1544,0.773,0.752
F02100,0.165,0.1535,0.816,0.751
F02101,0.1603,0.164,0.805,0.777
F02102,0.1635,0.1524,0.808,0.752
F02103,0.1551,0.1535,0.856,0.751
F02104,0.1577,0.1382,0.825,0.704
F02105,0.1541,0.1524,0.85,0.752
F02106,0.1545,0.1444,0.805,0.745
F02107,0.1588,0.1535,0.807,0.751
F02108,0.1495,0.1382,0.771,0.704
F02109,0.1573,0.1486,0.784,0.751
F02110,0.1548,0.14,0.757,0.729
F02111,0.1571,0.1486,0.77,0.751
F02112,0.1523,0.1486,0.764,0.751
F02113,0.1168,0.1486,0.675,0.751
F02114,0.1216,0.1512,0.67,0.696
F02115,0.1369,0.1779,0.727,0.828
F02116,0.1359,0.1808,0.725,0.809
F02119,0.1354,0.1779,0.725,0.828
F02120,0.1364,0.1771,0.722,0.846
F02121,0.1206,0.1237,0.692,0.827
F02122,0.1201,0.1336,0.692,0.653
F02123,0.1074,0.1237,0.688,0.827
F02124,0.1087,0.1144,0.682,0.606
F02126,0.1718,0.1846,0.761,0.807
F02127,0.1702,0.1815,0.761,0.807
F02128,0.1636,0.1847,0.751,0.807
F02129,0.173,0.1847,0.767,0.807
F02130,0.1886,0.1855,0.846,0.848
F02131,0.1754,0.1817,0.806,0.848
F02132,0.1828,0.1331,0.819,0.763
F02133,0.1837,0.1817,0.819,0.848
F02134,0.1961,0.1331,0.867,0.763
F02135,0.1973,0.1855,0.919,0.848
F02136,0.2047,0.1331,0.98,0.763
F02137,0.1983,0.1855,0.913,0.848
F02138,0.1996,0.1331,0.891,0.763
F02142,0.1773,0.1944,0.878,0.816
F02143,0.1773,0.1944,0.879,0.816
F02144,0.1741,0.1944,0.866,0.816
F02145,0.1731,0.1944,0.884,0.816
F02146,0.1108,0.1846,0.701,0.807
F02147,0.1099,0.1847,0.701,0.807
F02148,0.1411,0.1846,0.753,0.807
F02149,0.1709,0.1944,0.824,0.816
F02152,0.1183,,0.717,
F02153,0.1195,0.2428,0.71,0.874
F02154,0.12,0.1846,0.712,0.807
F02155,0.116,0.2447,0.722,0.876
F02156,0.1258,,0.732,
F02159,0.1996,0.0679,0.452,0.548
F02160,0.2001,,0.453,
F02161,0.0758,0.0679,0.547,0.548
F02162,0.1983,0.0679,0.414,0.548
F02163,0.1511,0.1486,0.766,0.751
F02164,0.1511,0.1444,0.766,0.745
F02165,0.1495,0.1237,0.764,0.827
F02166,0.1522,0.1486,0.761,0.751
F02167,0.1512,0.1797,0.756,0.797
F02168,0.1815,,0.8,
F02169,0.1517,0.1486,0.759,0.751
F02170,0.1398,0.1779,0.734,0.828
F02171,0.1364,0.1779,0.73,0.828
F02172,0.1384,0.1808,0.732,0.809
F02173,0.1364,0.1771,0.729,0.846
F02174,0.1329,0.1771,0.702,0.846
F02180,0.102,0.1352,0.692,0.651
F02181,0.1053,0.1692,0.68,0.717
F02182,0.1028,0.2174,0.687,0.851
F02184,0.1049,0.1794,0.682,0.804
F02194,0.1192,0.1846,0.73,0.807
F02196,0.1185,0.1846,0.727,0.807
F02197,0.1206,0.1846,0.725,0.807
F02198,0.1202,0.1846,0.725,0.807
F02200,0.1191,0.1846,0.726,0.807
F02202,0.1196,0.1794,0.725,0.804
F02203,0.1192,0.1846,0.728,0.807
F02211,0.1657,,0.669,
F02212,0.1679,,0.67,
F02213,0.1269,0.1912,0.669,0.625
F02214,0.1241,0.1515,0.668,0.694
F02215,0.1289,0.1514,0.645,0.694
F02216,0.128,0.1515,0.647,0.694
F02217,0.1355,,0.786,
F02218,0.1386,0.1514,0.783,0.694
F02222,0.1122,0.1352,0.677,0.651
F02224,0.1264,0.2451,0.693,0.876
F02225,0.1347,0.1382,0.703,0.657
F02226,0.1961,0.1417,0.808,0.754
F02227,0.1961,0.1417,0.812,0.754
F02228,0.196,0.1417,0.811,0.754
F02229,0.1929,0.1417,0.805,0.754
F02232,0.1263,0.1515,0.753,0.694
F02233,0.1325,0.089,0.731,0.962
F02234,0.0944,0.1144,0.71,0.606
F02235,0.0944,0.1352,0.71,0.651
F02236,0.0779,,0.682,
F02237,0.0762,0.1144,0.685,0.606
F02238,0.102,0.2451,0.695,0.876
F02239,0.1009,0.1846,0.695,0.807
F02240,0.1183,,0.67,
F02241,0.1216,,0.675,
F02242,0.2199,0.1516,0.802,0.696
F02243,0.2204,0.1417,0.798,0.754
F02244,0.1729,0.1526,0.838,0.761
F02245,0.1751,0.1417,0.833,0.754
F02246,0.1697,,0.726,
F02247,0.2445,0.1514,0.802,0.694
F02252,0.1328,0.1808,0.714,0.809
F02253,0.1332,0.1847,0.728,0.807
F02254,0.1744,0.1855,0.785,0.848
F02255,0.1744,0.1847,0.785,0.807
F02259,0.1039,0.1889,0.669,0.618
F02260,0.104,,0.666,
F02261,0.1144,0.1144,0.662,0.606
F02262,0.1148,0.1514,0.672,0.694
F02263,0.1769,0.1997,0.584,0.551
F02264,0.1873,0.1791,0.66,0.782
F02265,0.187,0.1717,0.659,0.807
F02266,0.1727,,0.889,
F02267,0.1852,0.1514,0.881,0.694
F02270,0.1125,,0.524,
F02271,0.0974,0.2784,0.548,1.001
F02272,0.0974,0.2784,0.548,1.001
F02273,0.0974,,0.548,
F02274,0.1616,0.0594,0.825,0.674
F02275,0.1555,0.0594,0.81,0.674
F02276,0.1567,,0.81,
F02277,0.1553,0.1471,0.795,0.742
F02278,0.1571,,0.8,
F02279,0.1605,0.1572,0.878,0.956
F02280,0.1606,0.1607,0.878,0.798
F02281,0.1531,0.1572,0.87,0.956
F02282,0.1506,0.1607,0.877,0.798
F02283,0.147,0.1607,0.88,0.798
F02284,0.1454,0.1572,0.881,0.956
F02285,0.1467,0.1667,0.872,0.809
F02286,0.1479,0.1607,0.873,0.798
F02287,0.1528,0.1607,0.828,0.798
F02288,0.152,0.1633,0.828,0.791
F02289,0.1521,0.1609,0.815,0.791
F02290,0.1491,0.1617,0.8,0.793
F02291,0.1477,0.176,0.8,0.882
F02292,0.1501,0.176,0.795,0.882
F02294,0.149,0.1641,0.79,0.793
F02295,0.1489,0.154,0.791,0.78
F02296,0.1562,0.1535,0.86,0.751
F02297,0.1539,0.1633,0.86,0.791
F02298,0.151,0.1633,0.813,0.791
F02299,0.1522,0.1632,0.807,0.791
F02300,0.1481,0.1633,0.791,0.791
F02301,0.1519,0.1632,0.789,0.791
F02302,0.1519,0.1702,0.777,0.845
F02303,0.1522,0.1716,0.78,0.806
F02305,0.1508,0.1609,0.78,0.791
F02306,0.1508,0.1609,0.78,0.791
F02309,0.1498,,0.782,
F02310,0.1431,,0.768,
F02311,0.1415,0.1526,0.768,0.804
F02313,0.2367,0.1726,0.967,0.833
F02314,0.231,0.1726,0.953,0.833
F02315,0.2292,0.1726,0.953,0.833
F02316,0.1975,0.2669,0.924,0.973
F02317,0.1967,0.2669,0.931,0.973
F02318,0.1993,0.2669,0.895,0.973
F02319,0.1986,0.2669,0.905,0.973
F02320,0.188,0.1726,0.856,0.833
F02321,0.1791,0.151,0.862,0.827
F02322,0.1796,0.151,0.866,0.827
F02323,0.1756,0.082,0.862,0.794
F02324,0.1401,0.1345,0.785,0.814
F02325,0.1703,0.082,0.852,0.794
F02326,0.1264,0.082,0.769,0.794
F02327,0.1396,0.0907,0.769,0.805
F02328,0.1478,0.1459,0.796,0.784
F02329,0.1437,0.1516,0.784,0.851
F02330,0.1377,0.1529,0.781,0.811
F02332,0.1441,0.1525,0.777,0.811
F02333,0.1383,0.1521,0.768,0.804
F02335,0.1382,0.1552,0.766,0.807
F02337,0.1346,0.1521,0.759,0.804
F02338,0.1339,0.1488,0.758,0.779
F02339,0.1311,0.1514,0.762,0.792
F02340,0.1318,0.1521,0.761,0.804
F02341,0.142,0.1492,0.782,0.909
F02342,0.1423,0.1488,0.782,0.779
F02343,0.1437,0.1488,0.785,0.779
F02344,0.1334,0.082,0.769,0.794
F02345,0.1312,0.148,0.774,0.778
F02346,0.1277,0.082,0.77,0.794
F02347,0.1281,0.0823,0.764,0.785
F02348,0.1463,0.1251,0.782,0.762
F02349,0.1409,0.1497,0.773,0.83
F02350,0.1269,0.1276,0.793,0.76
F02351,0.1307,0.1502,0.786,0.831
F02352,0.1552,0.1543,0.794,0.806
F02353,0.1552,0.153,0.794,0.806
F02355,0.13,0.1276,0.778,0.76
F02356,0.1291,0.1251,0.778,0.762
F02357,0.1326,0.1276,0.787,0.76
F02358,0.1314,0.1251,0.789,0.762
F02359,0.1417,0.1324,0.803,0.753
F02360,0.1396,0.1324,0.801,0.753
F02361,0.1411,0.1276,0.798,0.76
F02362,0.1401,0.1276,0.803,0.76
F02364,0.1554,0.1372,0.77,0.743
F02365,0.1534,,0.771,
F02366,0.1382,0.082,0.799,0.794
F02367,0.1384,0.082,0.798,0.794
F02368,0.1395,0.082,0.8,0.794
F02369,0.1439,0.082,0.807,0.794
F02370,0.1475,,0.811,
F02371,0.1469,0.082,0.81,0.794
F02374,0.1344,0.1324,0.791,0.753
F02375,0.1318,0.1276,0.793,0.76
F02376,0.1373,0.1324,0.796,0.753
F02377,0.1359,0.1273,0.796,0.756
F02378,0.1333,0.0401,0.787,0.834
F02379,0.136,0.1324,0.797,0.753
F02380,0.1339,0.1324,0.823,0.753
F02383,0.1418,0.1543,0.796,0.806
F02384,0.1375,0.1298,0.793,0.807
F02385,0.1529,0.1535,0.774,0.804
F02386,0.1524,0.153,0.773,0.806
F02387,0.1778,0.2669,0.868,0.973
F02388,0.1739,0.1812,0.854,0.849
F02389,0.1672,0.2185,0.856,0.895
F02390,0.1672,0.1814,0.856,0.85
F02391,0.1668,0.2185,0.84,0.895
F02392,0.1759,0.1814,0.852,0.85
F02393,0.1618,0.1814,0.85,0.85
F02394,0.1628,0.1814,0.849,0.85
F02395,0.1671,0.1814,0.848,0.85
F02396,0.1656,0.1783,0.844,0.882
F02397,0.1578,0.1814,0.805,0.85
F02398,0.1571,0.1582,0.801,0.844
F02399,0.1582,0.1758,0.803,0.883
F02400,0.1569,0.176,0.802,0.882
F02401,0.1601,0.176,0.828,0.882
F02402,0.1446,0.154,0.766,0.787
F02403,0.1412,0.154,0.762,0.787
F02404,0.1389,0.154,0.758,0.787
F02405,0.1301,0.0,0.742,0.97
F02406,0.137,0.0,0.757,0.97
F02407,0.135,0.1553,0.76,0.801
F02408,0.1364,0.1552,0.762,0.801
F02409,0.1382,0.1553,0.769,0.801
F02411,0.136,0.1553,0.762,0.801
F02413,0.1417,0.1541,0.776,0.783
F02414,0.1384,0.1538,0.775,0.782
F02415,0.1437,,0.776,
F02416,0.1471,0.1779,0.76,0.828
F02417,0.1457,0.151,0.761,0.842
F02420,0.146,0.1541,0.783,0.783
F02421,0.1418,0.1552,0.775,0.802
F02422,0.1498,0.1641,0.793,0.793
F02423,0.1488,0.1786,0.779,0.882
F02424,0.1517,0.17,0.784,0.845
F02425,0.1543,0.176,0.815,0.882
F02426,0.1543,0.176,0.815,0.882
F02427,0.1309,0.082,0.768,0.794
F02428,0.1305,0.082,0.772,0.794
F02429,0.1576,0.1786,0.858,0.882
F02430,0.1574,0.176,0.864,0.882
F02431,0.156,0.1572,0.864,0.956
F02433,0.1584,0.176,0.872,0.882
F02434,0.1596,0.1572,0.871,0.956
F02435,0.1655,0.1572,0.889,0.956
F02436,0.1695,0.1786,0.881,0.882
F02437,0.1724,0.1572,0.906,0.956
F02438,0.1708,0.1572,0.909,0.956
F02439,0.1631,0.1572,0.888,0.956
F02440,0.1995,0.2669,0.896,0.973
F02441,0.1969,0.2185,0.892,0.895
F02442,0.1953,0.2669,0.921,0.973
F02443,0.2388,0.2669,0.96,0.973
F02444,0.2281,0.2669,0.961,0.973
F02445,0.2438,0.2784,0.952,1.001
F02446,0.2413,0.2669,0.953,0.973
F02447,0.2638,0.2784,0.958,1.001
F02448,0.2638,0.2669,0.958,0.973
F02449,0.2756,0.2784,0.963,1.001
F02450,0.2756,0.2669,0.963,0.973
F02451,0.3417,0.2784,1.136,1.001
F02452,0.3417,0.2784,1.136,1.001
F02453,0.2817,0.2784,0.977,1.001
F02454,0.2817,0.2784,0.977,1.001
F02455,0.1182,0.2784,0.825,1.001
F02456,0.1043,0.2784,0.699,1.001
F02458,0.2008,0.2185,0.929,0.895
